ds,traffic_real,traffic_forecast_without_corona,delta,delta_percent,znr
2021-03-13,36571,28829,7742,26.85,1193
2021-03-14,36571,23745,12826,54.02,1193
2021-03-15,36571,37168,-597,-1.61,1193
2021-03-16,36571,38376,-1805,-4.7,1193
2021-03-17,36571,38413,-1842,-4.8,1193
2021-03-18,36571,38437,-1866,-4.85,1193
2021-03-19,36571,38129,-1558,-4.09,1193
2021-03-20,36571,29008,7563,26.07,1193
2021-03-21,36571,23909,12662,52.96,1193
2021-03-22,36571,37328,-757,-2.03,1193
2021-03-23,36571,38544,-1973,-5.12,1193
2021-03-24,36571,38599,-2028,-5.25,1193
2021-03-25,36571,38650,-2079,-5.38,1193
2021-03-26,36571,38377,-1806,-4.71,1193
2021-03-27,36571,29297,7274,24.83,1193
2021-03-28,36571,24245,12326,50.84,1193
2021-03-29,36571,37714,-1143,-3.03,1193
2021-03-30,36571,38981,-2410,-6.18,1193
2021-03-31,36571,39087,-2516,-6.44,1193
2021-04-01,35243,39187,-3944,-10.06,1193
2021-04-02,35243,38958,-3715,-9.54,1193
2021-04-03,35243,29918,5325,17.8,1193
2021-04-04,35243,24899,10344,41.54,1193
2021-04-05,35243,38392,-3149,-8.2,1193
2021-04-06,35243,39676,-4433,-11.17,1193
2021-04-07,35243,39788,-4545,-11.42,1193
2021-04-08,35243,39885,-4642,-11.64,1193
2021-04-09,35243,39643,-4400,-11.1,1193
2021-04-10,35243,30582,4661,15.24,1193
2021-04-11,35243,25532,9711,38.03,1193
2021-04-12,35243,38987,-3744,-9.6,1193
2021-04-13,35243,40225,-4982,-12.39,1193
2021-04-14,35243,40286,-5043,-12.52,1193
2021-04-15,35243,40327,-5084,-12.61,1193
2021-04-16,35243,40028,-4785,-11.95,1193
2021-04-17,35243,30907,4336,14.03,1193
2021-04-18,35243,25798,9445,36.61,1193
2021-04-19,35243,39196,-3953,-10.09,1193
2021-04-20,35243,40380,-5137,-12.72,1193
2021-04-21,35243,40392,-5149,-12.75,1193
2021-04-22,35243,40390,-5147,-12.74,1193
2021-04-23,35243,40053,-4810,-12.01,1193
2021-04-24,35243,30903,4340,14.04,1193
2021-04-25,35243,25771,9472,36.75,1193
2021-04-26,35243,39155,-3912,-9.99,1193
2021-04-27,35243,40333,-5090,-12.62,1193
2021-04-28,35243,40345,-5102,-12.65,1193
2021-04-29,35243,40351,-5108,-12.66,1193
2021-04-30,35243,40029,-4786,-11.96,1193
2021-05-01,38463,30898,7565,24.48,1193
2021-05-02,38463,25791,12672,49.13,1193
2021-05-03,38463,39201,-738,-1.88,1193
2021-05-04,38463,40407,-1944,-4.81,1193
2021-05-05,38463,40449,-1986,-4.91,1193
2021-05-06,38463,40483,-2020,-4.99,1193
2021-05-07,38463,40187,-1724,-4.29,1193
2021-05-08,38463,31080,7383,23.75,1193
2021-05-09,38463,25992,12471,47.98,1193
2021-05-10,38463,39417,-954,-2.42,1193
2021-05-11,38463,40633,-2170,-5.34,1193
2021-05-12,38463,40679,-2216,-5.45,1193
2021-05-13,38463,40712,-2249,-5.52,1193
2021-05-14,38463,40411,-1948,-4.82,1193
2021-05-15,38463,31292,7171,22.92,1193
2021-05-16,38463,26188,12275,46.87,1193
2021-05-17,38463,39595,-1132,-2.86,1193
2021-05-18,38463,40790,-2327,-5.7,1193
2021-05-19,38463,40814,-2351,-5.76,1193
2021-05-20,38463,40824,-2361,-5.78,1193
2021-05-21,38463,40501,-2038,-5.03,1193
2021-05-22,38463,31363,7100,22.64,1193
2021-05-23,38463,26243,12220,46.56,1193
2021-05-24,38463,39639,-1176,-2.97,1193
2021-05-25,38463,40827,-2364,-5.79,1193
2021-05-26,38463,40851,-2388,-5.85,1193
2021-05-27,38463,40868,-2405,-5.88,1193
2021-05-28,38463,40558,-2095,-5.17,1193
2021-05-29,38463,31440,7023,22.34,1193
2021-05-30,38463,26348,12115,45.98,1193
2021-05-31,38463,39776,-1313,-3.3,1193
2021-06-01,40013,41002,-989,-2.41,1193
2021-06-02,40013,41068,-1055,-2.57,1193
2021-06-03,40013,41129,-1116,-2.71,1193
2021-06-04,40013,40864,-851,-2.08,1193
2021-06-05,40013,31790,8223,25.87,1193
2021-06-06,40013,26740,13273,49.64,1193
2021-06-07,40013,40205,-192,-0.48,1193
2021-06-08,40013,41462,-1449,-3.49,1193
2021-06-09,40013,41549,-1536,-3.7,1193
2021-06-10,40013,41623,-1610,-3.87,1193
2021-06-11,40013,41358,-1345,-3.25,1193
2021-06-12,40013,32272,7741,23.99,1193
2021-06-13,40013,27195,12818,47.13,1193
2021-06-14,40013,40619,-606,-1.49,1193
2021-06-15,40013,41820,-1807,-4.32,1193
2021-06-16,40013,41836,-1823,-4.36,1193
2021-06-17,40013,41824,-1811,-4.33,1193
2021-06-18,40013,41459,-1446,-3.49,1193
2021-06-19,40013,32261,7752,24.03,1193
2021-06-20,40013,27060,12953,47.87,1193
2021-06-21,40013,40351,-338,-0.84,1193
2021-06-22,40013,41412,-1399,-3.38,1193
2021-06-23,40013,41285,-1272,-3.08,1193
2021-06-24,40013,41126,-1113,-2.71,1193
2021-06-25,40013,40618,-605,-1.49,1193
2021-06-26,40013,31279,8734,27.92,1193
2021-06-27,40013,25945,14068,54.22,1193
2021-06-28,40013,39113,900,2.3,1193
2021-06-29,40013,40063,-50,-0.12,1193
2021-06-30,40013,39840,173,0.43,1193
2021-07-01,37630,39604,-1974,-4.98,1193
2021-07-02,37630,39036,-1406,-3.6,1193
2021-07-03,37630,29658,7972,26.88,1193
2021-07-04,37630,24307,13323,54.81,1193
2021-07-05,37630,37479,151,0.4,1193
2021-07-06,37630,38456,-826,-2.15,1193
2021-07-07,37630,38280,-650,-1.7,1193
2021-07-08,37630,38111,-481,-1.26,1193
2021-07-09,37630,37630,0,0.0,1193
2021-07-10,37630,28356,9274,32.71,1193
2021-07-11,37630,23122,14508,62.75,1193
2021-07-12,37630,36424,1206,3.31,1193
2021-07-13,37630,37539,91,0.24,1193
2021-07-14,37630,37508,122,0.33,1193
2021-07-15,37630,37486,144,0.38,1193
2021-07-16,37630,37151,479,1.29,1193
2021-07-17,37630,28018,9612,34.31,1193
2021-07-18,37630,22919,14711,64.19,1193
2021-07-19,37630,36346,1284,3.53,1193
2021-07-20,37630,37573,57,0.15,1193
2021-07-21,37630,37638,-8,-0.02,1193
2021-07-22,37630,37696,-66,-0.18,1193
2021-07-23,37630,37422,208,0.56,1193
2021-07-24,37630,28332,9298,32.82,1193
2021-07-25,37630,23255,14375,61.81,1193
2021-07-26,37630,36685,945,2.58,1193
2021-07-27,37630,37896,-266,-0.7,1193
2021-07-28,37630,37928,-298,-0.79,1193
