DATE,ZNR,ZNAME,BEZIRK,BEZIRK_NAME,LONGITUDE,LATITUDE,DTVMS,DTVMS_fc_exog,DTVMS_fc_noex,DTVMS_fc_prophet,DTVMS_full_exog,DTVMS_full_noex,DTVMS_full_prophet,DTVMS_ensemble,ISTCOVID19,POP,AUSPENDLER,PKW_DENSITY,CAR,PUBLIC_TRANSPORT,BY_FOOT,BIKE
2017-01-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,10967.0,,,,10967.0,10967.0,10967.0,10967.0,0.0,184188.0,0.106,433.02,0.2739999999999999,0.376,0.284,0.066
2017-02-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,11983.0,,,,11983.0,11983.0,11983.0,11983.0,0.0,184188.0,0.106,433.02,0.2739999999999999,0.376,0.284,0.066
2017-03-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13310.0,,,,13310.0,13310.0,13310.0,13310.0,0.0,184188.0,0.106,433.02,0.2739999999999999,0.376,0.284,0.066
2017-04-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12919.0,,,,12919.0,12919.0,12919.0,12919.0,0.0,184188.0,0.106,433.02,0.2739999999999999,0.376,0.284,0.066
2017-05-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13647.0,,,,13647.0,13647.0,13647.0,13647.000000000002,0.0,184188.0,0.106,433.02,0.2739999999999999,0.376,0.284,0.066
2017-06-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13357.0,,,,13357.0,13357.0,13357.0,13357.0,0.0,184188.0,0.106,433.02,0.2739999999999999,0.376,0.284,0.066
2017-07-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,11849.0,,,,11849.0,11849.0,11849.0,11849.0,0.0,184188.0,0.106,433.02,0.2739999999999999,0.376,0.284,0.066
2017-08-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,11627.0,,,,11627.0,11627.0,11627.0,11627.0,0.0,184188.0,0.106,433.02,0.2739999999999999,0.376,0.284,0.066
2017-09-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12696.0,,,,12696.0,12696.0,12696.0,12696.0,0.0,184188.0,0.106,433.02,0.2739999999999999,0.376,0.284,0.066
2017-10-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12899.0,,,,12899.0,12899.0,12899.0,12899.0,0.0,184188.0,0.106,433.02,0.2739999999999999,0.376,0.284,0.066
2017-11-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13404.0,,,,13404.0,13404.0,13404.0,13404.0,0.0,184188.0,0.106,433.02,0.2739999999999999,0.376,0.284,0.066
2017-12-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12105.0,,,,12105.0,12105.0,12105.0,12105.0,0.0,184188.0,0.106,433.02,0.2739999999999999,0.376,0.284,0.066
2018-01-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,11638.0,,,,11638.0,11638.0,11638.0,11638.0,0.0,187007.0,0.107,437.74,0.28928928928928926,0.3783783783783783,0.2632632632632632,0.069069069069069
2018-02-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12026.0,,,,12026.0,12026.0,12026.0,12026.0,0.0,187007.0,0.107,437.74,0.28928928928928926,0.3783783783783783,0.2632632632632632,0.069069069069069
2018-03-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12825.0,,,,12825.0,12825.0,12825.0,12825.0,0.0,187007.0,0.107,437.74,0.28928928928928926,0.3783783783783783,0.2632632632632632,0.069069069069069
2018-04-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13702.0,,,,13702.0,13702.0,13702.0,13702.0,0.0,187007.0,0.107,437.74,0.28928928928928926,0.3783783783783783,0.2632632632632632,0.069069069069069
2018-05-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13612.0,,,,13612.0,13612.0,13612.0,13612.0,0.0,187007.0,0.107,437.74,0.28928928928928926,0.3783783783783783,0.2632632632632632,0.069069069069069
2018-06-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13604.0,,,,13604.0,13604.0,13604.0,13604.0,0.0,187007.0,0.107,437.74,0.28928928928928926,0.3783783783783783,0.2632632632632632,0.069069069069069
2018-07-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12577.0,,,,12577.0,12577.0,12577.0,12577.0,0.0,187007.0,0.107,437.74,0.28928928928928926,0.3783783783783783,0.2632632632632632,0.069069069069069
2018-08-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12131.0,,,,12131.0,12131.0,12131.0,12131.0,0.0,187007.0,0.107,437.74,0.28928928928928926,0.3783783783783783,0.2632632632632632,0.069069069069069
2018-09-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12529.0,,,,12529.0,12529.0,12529.0,12529.0,0.0,187007.0,0.107,437.74,0.28928928928928926,0.3783783783783783,0.2632632632632632,0.069069069069069
2018-10-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13268.0,,,,13268.0,13268.0,13268.0,13268.0,0.0,187007.0,0.107,437.74,0.28928928928928926,0.3783783783783783,0.2632632632632632,0.069069069069069
2018-11-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13997.0,,,,13997.0,13997.0,13997.0,13997.0,0.0,187007.0,0.107,437.74,0.28928928928928926,0.3783783783783783,0.2632632632632632,0.069069069069069
2018-12-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,11928.0,,,,11928.0,11928.0,11928.0,11928.0,0.0,187007.0,0.107,437.74,0.28928928928928926,0.3783783783783783,0.2632632632632632,0.069069069069069
2019-01-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,11600.0,,,,11600.0,11600.0,11600.0,11600.0,0.0,191008.0,0.105,435.53,0.272,0.38,0.2769999999999999,0.071
2019-02-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12524.0,,,,12524.0,12524.0,12524.0,12524.0,0.0,191008.0,0.105,435.53,0.272,0.38,0.2769999999999999,0.071
2019-03-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13202.0,,,,13202.0,13202.0,13202.0,13202.0,0.0,191008.0,0.105,435.53,0.272,0.38,0.2769999999999999,0.071
2019-04-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13518.0,,,,13518.0,13518.0,13518.0,13518.0,0.0,191008.0,0.105,435.53,0.272,0.38,0.2769999999999999,0.071
2019-05-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13222.0,,,,13222.0,13222.0,13222.0,13222.0,0.0,191008.0,0.105,435.53,0.272,0.38,0.2769999999999999,0.071
2019-06-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13041.0,,,,13041.0,13041.0,13041.0,13041.0,0.0,191008.0,0.105,435.53,0.272,0.38,0.2769999999999999,0.071
2019-07-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12630.0,,,,12630.0,12630.0,12630.0,12630.0,0.0,191008.0,0.105,435.53,0.272,0.38,0.2769999999999999,0.071
2019-08-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,11668.0,,,,11668.0,11668.0,11668.0,11668.0,0.0,191008.0,0.105,435.53,0.272,0.38,0.2769999999999999,0.071
2019-09-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12496.0,,,,12496.0,12496.0,12496.0,12496.0,0.0,191008.0,0.105,435.53,0.272,0.38,0.2769999999999999,0.071
2019-10-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13346.0,,,,13346.0,13346.0,13346.0,13346.0,0.0,191008.0,0.105,435.53,0.272,0.38,0.2769999999999999,0.071
2019-11-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13210.0,,,,13210.0,13210.0,13210.0,13210.000000000002,0.0,191008.0,0.105,435.53,0.272,0.38,0.2769999999999999,0.071
2019-12-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12191.0,,,,12191.0,12191.0,12191.0,12191.0,0.0,191008.0,0.105,435.53,0.272,0.38,0.2769999999999999,0.071
2020-01-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,11588.0,,,,11588.0,11588.0,11588.0,11588.0,0.0,195230.0,0.106,428.85,0.2742742742742742,0.2682682682682683,0.3713713713713714,0.086086086086086
2020-02-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12503.0,,,,12503.0,12503.0,12503.0,12503.0,1.0,195230.0,0.106,428.85,0.2742742742742742,0.2682682682682683,0.3713713713713714,0.086086086086086
2020-03-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,9310.0,,,,9310.0,9310.0,9310.0,9310.0,1.0,195230.0,0.106,428.85,0.2742742742742742,0.2682682682682683,0.3713713713713714,0.086086086086086
2020-04-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,9012.0,,,,9012.0,9012.0,9012.0,9012.0,1.0,195230.0,0.106,428.85,0.2742742742742742,0.2682682682682683,0.3713713713713714,0.086086086086086
2020-05-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12175.0,,,,12175.0,12175.0,12175.0,12175.0,1.0,195230.0,0.106,428.85,0.2742742742742742,0.2682682682682683,0.3713713713713714,0.086086086086086
2020-06-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13053.0,,,,13053.0,13053.0,13053.0,13053.0,1.0,195230.0,0.106,428.85,0.2742742742742742,0.2682682682682683,0.3713713713713714,0.086086086086086
2020-07-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13526.0,,,,13526.0,13526.0,13526.0,13525.999999999998,1.0,195230.0,0.106,428.85,0.2742742742742742,0.2682682682682683,0.3713713713713714,0.086086086086086
2020-08-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12214.0,,,,12214.0,12214.0,12214.0,12214.0,1.0,195230.0,0.106,428.85,0.2742742742742742,0.2682682682682683,0.3713713713713714,0.086086086086086
2020-09-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12727.0,,,,12727.0,12727.0,12727.0,12727.0,1.0,195230.0,0.106,428.85,0.2742742742742742,0.2682682682682683,0.3713713713713714,0.086086086086086
2020-10-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12515.0,,,,12515.0,12515.0,12515.0,12515.0,1.0,195230.0,0.106,428.85,0.2742742742742742,0.2682682682682683,0.3713713713713714,0.086086086086086
2020-11-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,11112.0,,,,11112.0,11112.0,11112.0,11112.0,1.0,195230.0,0.106,428.85,0.2742742742742742,0.2682682682682683,0.3713713713713714,0.086086086086086
2020-12-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,10641.0,,,,10641.0,10641.0,10641.0,10641.0,1.0,195230.0,0.106,428.85,0.2742742742742742,0.2682682682682683,0.3713713713713714,0.086086086086086
2021-01-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,9211.0,,,,9211.0,9211.0,9211.0,9211.0,1.0,198806.0,0.108,428.31,0.26352705410821625,0.2965931863727454,0.345691382765531,0.094188376753507
2021-02-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,11582.0,,,,11582.0,11582.0,11582.0,11582.0,1.0,198806.0,0.108,428.31,0.26352705410821625,0.2965931863727454,0.345691382765531,0.094188376753507
2021-03-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12745.0,,,,12745.0,12745.0,12745.0,12745.000000000002,1.0,198806.0,0.108,428.31,0.26352705410821625,0.2965931863727454,0.345691382765531,0.094188376753507
2021-04-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12068.0,,,,12068.0,12068.0,12068.0,12068.0,1.0,198806.0,0.108,428.31,0.26352705410821625,0.2965931863727454,0.345691382765531,0.094188376753507
2021-05-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13525.0,,,,13525.0,13525.0,13525.0,13525.0,1.0,198806.0,0.108,428.31,0.26352705410821625,0.2965931863727454,0.345691382765531,0.094188376753507
2021-06-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13462.0,,,,13462.0,13462.0,13462.0,13462.0,1.0,198806.0,0.108,428.31,0.26352705410821625,0.2965931863727454,0.345691382765531,0.094188376753507
2021-07-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12242.0,,,,12242.0,12242.0,12242.0,12242.0,1.0,198806.0,0.108,428.31,0.26352705410821625,0.2965931863727454,0.345691382765531,0.094188376753507
2021-08-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,11251.0,,,,11251.0,11251.0,11251.0,11251.0,1.0,198806.0,0.108,428.31,0.26352705410821625,0.2965931863727454,0.345691382765531,0.094188376753507
2021-09-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12737.0,,,,12737.0,12737.0,12737.0,12737.0,1.0,198806.0,0.108,428.31,0.26352705410821625,0.2965931863727454,0.345691382765531,0.094188376753507
2021-10-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12783.0,,,,12783.0,12783.0,12783.0,12783.0,1.0,198806.0,0.108,428.31,0.26352705410821625,0.2965931863727454,0.345691382765531,0.094188376753507
2021-11-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12306.0,,,,12306.0,12306.0,12306.0,12306.000000000002,1.0,198806.0,0.108,428.31,0.26352705410821625,0.2965931863727454,0.345691382765531,0.094188376753507
2021-12-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,11907.0,,,,11907.0,11907.0,11907.0,11907.000000000002,1.0,198806.0,0.108,428.31,0.26352705410821625,0.2965931863727454,0.345691382765531,0.094188376753507
2022-01-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,10893.0,,,,10893.0,10893.0,10893.0,10893.0,1.0,203823.0,0.11,419.83,0.26,0.3,0.35,0.09
2022-02-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12375.0,,,,12375.0,12375.0,12375.0,12375.000000000002,0.0,203823.0,0.11,419.83,0.26,0.3,0.35,0.09
2022-03-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12592.0,,,,12592.0,12592.0,12592.0,12592.0,0.0,203823.0,0.11,419.83,0.26,0.3,0.35,0.09
2022-04-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12747.0,,,,12747.0,12747.0,12747.0,12747.0,0.0,203823.0,0.11,419.83,0.26,0.3,0.35,0.09
2022-05-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12914.0,,,,12914.0,12914.0,12914.0,12914.0,0.0,203823.0,0.11,419.83,0.26,0.3,0.35,0.09
2022-06-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,11566.0,,,,11566.0,11566.0,11566.0,11566.0,0.0,203823.0,0.11,419.83,0.26,0.3,0.35,0.09
2022-07-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,11624.0,,,,11624.0,11624.0,11624.0,11624.0,0.0,203823.0,0.11,419.83,0.26,0.3,0.35,0.09
2022-08-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,9388.0,,,,9388.0,9388.0,9388.0,9388.0,0.0,203823.0,0.11,419.83,0.26,0.3,0.35,0.09
2022-09-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12482.0,,,,12482.0,12482.0,12482.0,12482.0,0.0,203823.0,0.11,419.83,0.26,0.3,0.35,0.09
2022-10-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12223.0,,,,12223.0,12223.0,12223.0,12223.0,0.0,203823.0,0.11,419.83,0.26,0.3,0.35,0.09
2022-11-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12897.0,,,,12897.0,12897.0,12897.0,12897.0,0.0,203823.0,0.11,419.83,0.26,0.3,0.35,0.09
2022-12-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,11817.0,,,,11817.0,11817.0,11817.0,11817.0,0.0,203823.0,0.11,419.83,0.26,0.3,0.35,0.09
2023-01-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,11227.0,,,,11227.0,11227.0,11227.0,11227.0,0.0,212658.0,0.1111321116742192,423.18,0.254818761549601,0.3021937317062026,0.3510290499490463,0.0919584567951499
2023-02-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12167.0,,,,12167.0,12167.0,12167.0,12167.000000000002,0.0,212658.0,0.1111321116742192,423.18,0.254818761549601,0.3021937317062026,0.3510290499490463,0.0919584567951499
2023-03-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13450.0,,,,13450.0,13450.0,13450.0,13450.0,0.0,212658.0,0.1111321116742192,423.18,0.254818761549601,0.3021937317062026,0.3510290499490463,0.0919584567951499
2023-04-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12801.0,,,,12801.0,12801.0,12801.0,12801.0,0.0,212658.0,0.1111321116742192,423.18,0.254818761549601,0.3021937317062026,0.3510290499490463,0.0919584567951499
2023-05-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13013.0,,,,13013.0,13013.0,13013.0,13012.999999999998,0.0,212658.0,0.1111321116742192,423.18,0.254818761549601,0.3021937317062026,0.3510290499490463,0.0919584567951499
2023-06-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13070.0,,,,13070.0,13070.0,13070.0,13070.000000000002,0.0,212658.0,0.1111321116742192,423.18,0.254818761549601,0.3021937317062026,0.3510290499490463,0.0919584567951499
2023-07-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,11937.0,,,,11937.0,11937.0,11937.0,11937.0,0.0,212658.0,0.1111321116742192,423.18,0.254818761549601,0.3021937317062026,0.3510290499490463,0.0919584567951499
2023-08-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,11408.0,,,,11408.0,11408.0,11408.0,11408.0,0.0,212658.0,0.1111321116742192,423.18,0.254818761549601,0.3021937317062026,0.3510290499490463,0.0919584567951499
2023-09-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12001.0,,,,12001.0,12001.0,12001.0,12001.0,0.0,212658.0,0.1111321116742192,423.18,0.254818761549601,0.3021937317062026,0.3510290499490463,0.0919584567951499
2023-10-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,11507.0,,,,11507.0,11507.0,11507.0,11507.0,0.0,212658.0,0.1111321116742192,423.18,0.254818761549601,0.3021937317062026,0.3510290499490463,0.0919584567951499
2023-11-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,11670.0,,,,11670.0,11670.0,11670.0,11670.0,0.0,212658.0,0.1111321116742192,423.18,0.254818761549601,0.3021937317062026,0.3510290499490463,0.0919584567951499
2023-12-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,11351.0,,,,11351.0,11351.0,11351.0,11351.0,0.0,212658.0,0.1111321116742192,423.18,0.254818761549601,0.3021937317062026,0.3510290499490463,0.0919584567951499
2024-01-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,11347.0,,,,11347.0,11347.0,11347.0,11347.0,0.0,218116.74,0.1115353647993081,423.3420350304678,0.2514346942927344,0.3041490874491561,0.3526755408593094,0.0917406773987998
2024-02-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,12666.0,,,,12666.0,12666.0,12666.0,12666.0,0.0,218116.74,0.1115353647993081,423.3420350304678,0.2514346942927344,0.3041490874491561,0.3526755408593094,0.0917406773987998
2024-03-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13549.0,,,,13549.0,13549.0,13549.0,13549.0,0.0,218116.74,0.1115353647993081,423.3420350304678,0.2514346942927344,0.3041490874491561,0.3526755408593094,0.0917406773987998
2024-04-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,14741.0,,,,14741.0,14741.0,14741.0,14741.0,0.0,218116.74,0.1115353647993081,423.3420350304678,0.2514346942927344,0.3041490874491561,0.3526755408593094,0.0917406773987998
2024-05-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13585.0,,,,13585.0,13585.0,13585.0,13585.0,0.0,218116.74,0.1115353647993081,423.3420350304678,0.2514346942927344,0.3041490874491561,0.3526755408593094,0.0917406773987998
2024-06-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,14474.0,,,,14474.0,14474.0,14474.0,14474.0,0.0,218116.74,0.1115353647993081,423.3420350304678,0.2514346942927344,0.3041490874491561,0.3526755408593094,0.0917406773987998
2024-07-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13943.0,,,,13943.0,13943.0,13943.0,13943.0,0.0,218116.74,0.1115353647993081,423.3420350304678,0.2514346942927344,0.3041490874491561,0.3526755408593094,0.0917406773987998
2024-08-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13082.0,,,,13082.0,13082.0,13082.0,13082.0,0.0,218116.74,0.1115353647993081,423.3420350304678,0.2514346942927344,0.3041490874491561,0.3526755408593094,0.0917406773987998
2024-09-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13809.0,,,,13809.0,13809.0,13809.0,13809.0,0.0,218116.74,0.1115353647993081,423.3420350304678,0.2514346942927344,0.3041490874491561,0.3526755408593094,0.0917406773987998
2024-10-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,14342.0,,,,14342.0,14342.0,14342.0,14342.0,0.0,218116.74,0.1115353647993081,423.3420350304678,0.2514346942927344,0.3041490874491561,0.3526755408593094,0.0917406773987998
2024-11-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,14200.0,,,,14200.0,14200.0,14200.0,14200.0,0.0,218116.74,0.1115353647993081,423.3420350304678,0.2514346942927344,0.3041490874491561,0.3526755408593094,0.0917406773987998
2024-12-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,13090.0,,,,13090.0,13090.0,13090.0,13090.0,0.0,218116.74,0.1115353647993081,423.3420350304678,0.2514346942927344,0.3041490874491561,0.3526755408593094,0.0917406773987998
2025-01-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,,13589.28010617657,12484.837940410398,13540.537476137728,13589.28010617657,12484.837940410398,13540.537476137728,12817.828513179596,0.0,223881.92,0.1116790017625132,423.3908235547425,0.24823774137169388,0.3052285267315092,0.3537965190014752,0.0927372128953215
2025-02-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,,14671.902269189946,13483.564739868913,15021.970694523348,14671.902269189946,13483.564739868913,15021.970694523348,13961.46282360798,0.0,223881.92,0.1116790017625132,423.3908235547425,0.24823774137169388,0.3052285267315092,0.3537965190014752,0.0927372128953215
2025-03-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,,15095.708892088647,13880.531708340948,15334.48696371169,15095.708892088647,13880.531708340948,15334.48696371169,14333.802378836775,0.0,223881.92,0.1116790017625132,423.3908235547425,0.24823774137169388,0.3052285267315092,0.3537965190014752,0.0927372128953215
2025-04-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,,15301.39022643253,14111.909000591471,15531.507651550271,15301.39022643253,14111.909000591471,15531.507651550271,14554.521670575796,0.0,223881.92,0.1116790017625132,423.3908235547425,0.24823774137169388,0.3052285267315092,0.3537965190014752,0.0927372128953215
2025-05-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,,15580.91112368218,14217.854822177596,15965.76381952311,15580.91112368218,14217.854822177596,15965.76381952311,14761.058894891334,0.0,223881.92,0.1116790017625132,423.3908235547425,0.24823774137169388,0.3052285267315092,0.3537965190014752,0.0927372128953215
2025-06-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,,15672.555262675292,14368.05827299409,16107.62353282499,15672.555262675292,14368.05827299409,16107.62353282499,14907.760960398668,0.0,223881.92,0.1116790017625132,423.3908235547425,0.24823774137169388,0.3052285267315092,0.3537965190014752,0.0927372128953215
2025-07-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,,14728.44586522097,13501.342346885738,14888.453812227255,14728.44586522097,13501.342346885738,14888.453812227255,13934.957508982416,0.0,223881.92,0.1116790017625132,423.3908235547425,0.24823774137169388,0.3052285267315092,0.3537965190014752,0.0927372128953215
2025-08-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,,13893.202960592704,12611.528148192829,14061.685965748413,13893.202960592704,12611.528148192829,14061.685965748413,13064.830803197923,0.0,223881.92,0.1116790017625132,423.3908235547425,0.24823774137169388,0.3052285267315092,0.3537965190014752,0.0927372128953215
2025-09-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,,15059.288345394352,13756.158012771992,15375.79707449823,15059.288345394352,13756.158012771992,15375.79707449823,14260.198981984462,0.0,223881.92,0.1116790017625132,423.3908235547425,0.24823774137169388,0.3052285267315092,0.3537965190014752,0.0927372128953215
2025-10-01,1623,Breitenleer Straße II,1220.0,Donaustadt,16.51259364345841,48.25086790465338,,15220.664144142178,13923.691357815653,15556.402534170733,15220.664144142178,13923.691357815653,15556.402534170733,14431.509446631391,0.0,223881.92,0.1116790017625132,423.3908235547425,0.24823774137169388,0.3052285267315092,0.3537965190014752,0.0927372128953215
