ZNR,DATE,DTVMS_fc_exog,DTVMS_fc_noex,DTVMS_fc_prophet
1170,2028-09-01,58120.9724839516,64213.91287648791,77184.74045425566
1170,2028-10-01,57994.90823416505,64713.77049933249,77734.86634486623
1170,2028-11-01,58812.2359937462,65332.73368333649,75955.37385230187
1170,2028-12-01,55356.30160584813,61998.80281796979,74454.23015494044
1170,2029-01-01,52351.56377277151,59890.40367364095,73074.61079120856
1170,2029-02-01,55432.58302558819,63557.233619815896,78520.03945194464
1170,2029-03-01,57093.2290948485,64917.36252154146,76849.96524221191
1170,2029-04-01,57536.88332746504,64742.18323093083,74351.79107115028
1170,2029-05-01,56665.99450626131,64639.76744083258,76632.82421469795
1170,2029-06-01,58218.54147390975,65940.93759409596,79450.86848844386
1170,2029-07-01,53668.36607577326,61282.60875207439,75782.18264699055
1170,2029-08-01,51251.09697332373,58968.45512665585,73587.35051325768
1170,2029-09-01,57568.312924845144,65020.19449026448,78794.79778886806
1170,2029-10-01,57472.86249930784,65521.652283055926,79621.40943121177
1170,2029-11-01,58303.60927909333,66140.68852406922,78261.75568449099
1170,2029-12-01,54844.18228191743,62806.832185907224,75810.15568039779
1170,2030-01-01,51889.31156281615,60698.95575643046,74225.07598481013
1170,2030-02-01,54964.91149692098,64365.55652570078,78952.47985989643
1170,2030-03-01,56608.56323063094,65725.57518474918,78234.34830962808
1170,2030-04-01,57084.197023375425,65550.90057282716,76124.36909108324
1170,2030-05-01,56215.11963349674,65448.31847049065,78161.21659385749
1170,2030-06-01,57780.548340548296,66749.6928590454,80444.2703099981
1170,2030-07-01,53254.656253781635,62091.66028098625,76526.74410816978
1170,2030-08-01,50846.025249955244,59777.577635630834,74528.12844549392
1170,2030-09-01,57146.80248788092,65829.1987399994,79983.46869227968
1170,2030-10-01,57038.052992915735,66330.3636507225,81083.0761861699
1170,2030-11-01,57862.97036439506,66949.3865199761,80125.35698704486
1170,2030-12-01,54405.06060508173,63615.516540961835,76716.62148651616
1177,2025-01-01,20178.553047937225,20156.09740534964,21819.159792036706
1177,2025-02-01,21263.705392457545,21352.11351082155,22858.863761841116
1177,2025-03-01,22584.90975769912,22491.976408192026,24285.225873144816
1177,2025-04-01,23398.42174455279,22875.782382166006,24305.920270679748
1177,2025-05-01,23824.406519199372,24136.077603454843,26149.91311286069
1177,2025-06-01,25210.133216367918,25601.54377299985,27552.95237275269
1177,2025-07-01,22917.825708910823,23584.67781669212,25893.907275481302
1177,2025-08-01,21416.74427242356,22147.760976949132,24843.28888051939
1177,2025-09-01,24219.018412546488,24877.573492501662,26745.354835625643
1177,2025-10-01,24643.674662762205,25175.82388230441,26515.913111251015
1177,2025-11-01,23867.026789782336,23886.23783549866,24836.096404504497
1177,2025-12-01,21208.654058933724,21385.448977351738,22552.81125095414
1177,2026-01-01,19548.2355204504,20119.464707389783,22874.033175655582
1177,2026-02-01,20627.927104464732,21431.36800646423,23954.180872158595
1177,2026-03-01,21883.82205533597,22655.15315776393,25259.429376601354
1177,2026-04-01,23032.43525964534,23160.8592804978,25459.085059139685
1177,2026-05-01,23233.871204882278,24393.584746775563,27463.387671566226
1177,2026-06-01,24701.95836604049,25894.268209521037,28564.018762347412
1177,2026-07-01,22362.22383474384,23878.134000715236,26835.297591164526
1177,2026-08-01,21018.52093570924,22472.660666967888,25670.24982475849
1177,2026-09-01,23683.092273760005,25197.596849983354,28003.343315481117
1177,2026-10-01,24346.530924719293,25539.885636162388,27810.902607523014
1177,2026-11-01,23567.465814667637,24278.713739475206,25975.814637948508
1177,2026-12-01,20855.4148486848,21767.23615820542,23467.360861805453
1177,2027-01-01,19114.284266764764,20494.553292845565,23990.747714295838
1177,2027-02-01,20190.362864901195,21802.33403010176,25109.526333919497
1177,2027-03-01,21464.584137853584,23023.08440157596,26295.677757429934
1177,2027-04-01,22490.525258759502,23523.730992837827,26676.6723669445
1177,2027-05-01,22767.852731865714,24758.12915109475,28833.094938190534
1177,2027-06-01,24203.742452517152,26257.455033566614,29627.437602382473
1177,2027-07-01,21878.149702910567,24241.472969652965,27834.52520783982
1177,2027-08-01,20476.49608927255,22834.672155825465,26563.792980190898
1177,2027-09-01,23187.82541646436,25559.92105974204,29328.344201669708
1177,2027-10-01,23765.098544940352,25900.23197387871,29163.572466660276
1177,2027-11-01,22985.4334521594,24637.786261737987,27168.935129049252
1177,2027-12-01,20291.11876365682,22126.831127051744,24439.89581943935
1177,2028-01-01,18674.207432251074,20854.477287466198,24651.253961207978
1177,2028-02-01,19750.63260042132,22162.46183614303,25806.783576325535
1177,2028-03-01,21017.567367832176,23383.361564075298,27304.680495960176
1177,2028-04-01,22086.215734381694,23884.248364620416,27149.013134419652
1177,2028-05-01,22336.097602172173,25118.573324973146,28824.660221983504
1177,2028-06-01,23782.86414671631,26617.964885691348,30525.869394740923
1177,2028-07-01,21451.825195876532,24601.977745501583,28941.760706467492
1177,2028-08-01,20070.291682248237,23195.23969238843,28014.314092579727
1177,2028-09-01,22764.74969128857,25920.47504721201,29486.274757599844
1177,2028-10-01,23372.223046484753,26260.878099019796,29210.607284654197
1177,2028-11-01,22592.52572474093,24998.491751975143,27681.54416627872
1177,2028-12-01,19891.7255189321,22487.512740340368,25627.724131005907
1177,2029-01-01,18786.307936200057,21215.14387964013,25252.39253037457
1177,2029-02-01,19862.45396123361,22523.119136741625,26292.096500180247
1177,2029-03-01,21131.831658658455,23744.012048962762,27718.458611484642
1177,2029-04-01,22185.254647989408,24244.887800576547,27739.153009016685
1177,2029-05-01,22444.746088094544,25479.216191744672,29583.145851199864
1177,2029-06-01,23887.578221467906,26978.604744051438,30986.18511109004
1177,2029-07-01,21558.391599213704,24962.617859436046,29327.140013821434
1177,2029-08-01,20169.675772745744,23555.87691680186,28276.521618858085
1177,2029-09-01,22870.047267649556,26281.112908191444,30178.58757396161
1177,2029-10-01,23466.78863246774,26621.5117037824,29949.145849589553
1177,2029-11-01,22687.061633686186,25359.122614686425,28269.329142842595
1177,2029-12-01,19988.520488718408,22848.1447108558,25986.04398929492
1177,2030-01-01,19107.641544685233,21575.77654725282,25498.36458202432
1177,2030-02-01,20183.86002558982,22883.7522356961,26578.512278529797
1177,2030-03-01,21452.350788180018,24104.645464250632,27883.760782971483
1177,2030-04-01,22511.140721054515,24605.521727738073,28083.416465510974
1177,2030-05-01,22767.215619114693,25839.849960642303,30087.719077935635
1177,2030-06-01,24211.425167863723,27339.238652456148,31188.350168716363
1177,2030-07-01,21881.570715077338,25323.251756234913,29459.628997533546
1177,2030-08-01,20495.385088645853,23916.510947437364,28294.581231125427
1177,2030-09-01,23193.65520107583,26641.746909477868,30627.674721849617
1177,2030-10-01,23794.185354006127,26982.14590205769,30435.23401389317
1177,2030-11-01,23014.46195244149,25719.75693987385,28600.14604431883
1177,2030-12-01,20315.115641352604,23208.778984822195,26091.692268174786
1179,2025-01-01,30200.52971386601,27146.32113742471,26020.0466928342
1179,2025-02-01,32276.397648413433,29214.265578676634,28661.565856169433
1179,2025-03-01,33411.909605583525,29816.01642795327,29170.699847293636
1179,2025-04-01,34078.01579915255,29940.378272783324,29121.772437435928
1179,2025-05-01,33373.097921955574,30008.67257152614,30050.481713788347
1179,2025-06-01,34227.11771737493,30645.383737607728,31012.971855674426
1179,2025-07-01,29787.007362140925,26844.25205039005,29203.539013587237
1179,2025-08-01,29581.49940235197,26304.015004220524,28071.6285063865
1179,2025-09-01,32062.19947209122,28795.80573643934,30397.032162266933
1179,2025-10-01,32685.43391631398,29010.01161598757,30125.567706678168
1179,2025-11-01,32669.659385824052,28739.12643863811,29251.812860543756
1179,2025-12-01,30829.963678035943,26910.868018815134,27048.503861724785
1179,2026-01-01,32480.846864356718,26247.26186076646,26012.99463130763
1179,2026-02-01,34542.372087950236,28520.93880388907,28611.63659154175
1179,2026-03-01,35526.4674963032,29246.107579779436,29127.05032896607
1179,2026-04-01,36555.855963617156,29373.388833026635,29084.07119039091
1179,2026-05-01,35536.66492545145,29572.33327993766,30007.794778240073
1179,2026-06-01,36357.515841815446,30234.59184901104,30942.419948898307
1179,2026-07-01,31591.43950957223,26529.13064010476,29166.418326748386
1179,2026-08-01,31756.611326188606,25933.23584220696,28052.818133520872
1179,2026-09-01,34384.40722710843,28412.639658890188,30382.057985359686
1179,2026-10-01,35410.540536299755,28555.746785321615,30083.60262893432
1179,2026-11-01,35197.09016556939,28303.655201261783,29202.343467847848
1179,2026-12-01,33134.153229160875,26509.305043281962,26983.884142752562
1179,2027-01-01,34729.39675785013,25859.58903852512,26004.259225571433
1179,2027-02-01,36796.810257740726,28143.72748709661,28558.198980910067
1179,2027-03-01,37832.93589636934,28875.188693065724,29080.330739935234
1179,2027-04-01,38740.4489816429,29002.881562320275,29043.475547377657
1179,2027-05-01,37828.049213579914,29208.19379901465,29961.646984559793
1179,2027-06-01,38660.68760497379,29871.7704272395,30868.514287649916
1179,2027-07-01,34005.18078372092,26170.913633173914,29127.53763500152
1179,2027-08-01,34045.636481473106,25572.419967389054,28032.322399350734
1179,2027-09-01,36624.148669962015,28051.26195196257,30363.29330531988
1179,2027-10-01,37514.57704392442,28191.012518713862,30037.68071807828
1179,2027-11-01,37368.15711540345,27939.822433138783,29149.293807836122
1179,2027-12-01,35380.84420100902,26147.086978919586,26917.526796263148
1179,2028-01-01,36933.464703802136,25498.033755661443,26014.89523259997
1179,2028-02-01,38999.07626542653,27782.6708801061,28522.330224325306
1179,2028-03-01,40017.79553127359,28514.432085317236,29066.712049217094
1179,2028-04-01,40966.5986174033,28642.145423728445,29012.01976820711
1179,2028-05-01,40018.26250498125,28847.76030927301,29945.139448144047
1179,2028-06-01,40847.025695979246,29511.399827505295,30935.559510792857
1179,2028-07-01,36154.27660465328,25810.761675727565,29094.317037632885
1179,2028-08-01,36236.92037131911,25212.1448736436,27944.227652745965
1179,2028-09-01,38832.14089898893,27690.960296326535,30263.69946652987
1179,2028-10-01,39768.44799836248,27830.551697955863,30019.001926917925
1179,2028-11-01,39599.446768857364,27579.404410151797,29153.094375454533
1179,2028-12-01,37586.644157160306,25786.745572038835,26966.77630844049
1179,2029-01-01,39070.39754815737,25137.723801708788,25913.89531827473
1179,2029-02-01,41136.650679198094,27422.384589559293,28555.414481609914
1179,2029-03-01,42161.27579789411,28154.16003066212,29064.548472734015
1179,2029-04-01,43096.16248496942,28281.874343303036,29015.62106287634
1179,2029-05-01,42159.98155900306,28487.503587228162,29944.330339228603
1179,2029-06-01,42990.07183834264,29151.146089957474,30906.82048111467
1179,2029-07-01,38309.91348642879,25450.51831041086,29097.38763902761
1179,2029-08-01,38378.326749540516,24851.89566776897,27965.477131826912
1179,2029-09-01,40967.91794592631,27330.709830778727,30290.880787706938
1179,2029-10-01,41888.744921157486,27470.2936824979,30019.416332118435
1179,2029-11-01,41727.377194261295,27219.148424953728,29145.661485983746
1179,2029-12-01,39723.18886672304,25426.49322125055,26942.352487165477
1179,2030-01-01,41209.58506298502,24777.472942957254,25942.62868352448
1179,2030-02-01,43275.62747758388,27062.134853325915,28541.270643758333
1179,2030-03-01,44298.26364178676,27793.910969735676,29056.684381183215
1179,2030-04-01,45237.85352933197,27921.62532860109,29013.70524260796
1179,2030-05-01,44297.57232848479,28127.255253632444,29937.42883045746
1179,2030-06-01,45127.217848157336,28790.897897937706,30872.05400111571
1179,2030-07-01,40442.811201373406,25090.27061040741,29096.052378965625
1179,2030-08-01,40516.03178283799,24491.647690716534,27982.452185737948
1179,2030-09-01,43107.52584027365,26970.46179397393,30311.69203757646
1179,2030-10-01,44033.581436430395,27110.045287558827,30013.236681151513
1179,2030-11-01,43869.63793134439,26858.90012632178,29131.977520065237
1179,2030-12-01,41862.542455024784,25066.24509501947,26913.518194969787
1180,2025-01-01,9405.56846874299,9613.127335788036,9403.47664802562
1180,2025-02-01,9743.637100979191,9945.15784205203,9934.856534035203
1180,2025-03-01,10087.443917260549,10106.020852498901,10207.027933000249
1180,2025-04-01,10485.158135359,10348.652144999483,10210.894986067797
1180,2025-05-01,10230.931251959802,10425.774695941465,10694.980161614005
1180,2025-06-01,10434.573013291345,10744.441572338763,11075.059808840435
1180,2025-07-01,9427.328758985925,9458.823315640508,9509.531791970345
1180,2025-08-01,8992.458513975726,9088.301880857736,9158.228188896508
1180,2025-09-01,10259.727796034946,10357.338834346783,10599.616451297183
1180,2025-10-01,10490.02883018092,10433.51940353673,10490.121136082533
1180,2025-11-01,10332.979914019976,10432.258916036095,10633.266479929054
1180,2025-12-01,9472.70265658159,9517.29619346418,9833.234036305226
1180,2026-01-01,9082.564608574685,9267.512900606695,9490.989917914518
1180,2026-02-01,9434.959289228005,9664.852649540915,10014.897182400913
1180,2026-03-01,9785.010133444986,9843.284946572743,10276.119615914948
1180,2026-04-01,10189.727814555983,9952.672121063471,10275.862264538964
1180,2026-05-01,9934.153065970575,10257.486560135578,10757.706039215467
1180,2026-06-01,10138.788599750464,10620.733605050944,11088.973598069564
1180,2026-07-01,9133.822526490345,9192.540349479561,9557.914405122161
1180,2026-08-01,8698.367616613643,8873.238276394302,9229.97365678182
1180,2026-09-01,9963.165251277649,10230.578547648865,10710.915785862968
1180,2026-10-01,10195.765689541411,10184.823279292475,10577.935288596587
1180,2026-11-01,10038.489676553072,10242.46515678479,10659.395013894826
1180,2026-12-01,9179.321953493301,9274.31140743261,9824.80878058286
1180,2027-01-01,8833.58373024613,9031.465836842313,9535.686207638706
1180,2027-02-01,9185.84460828315,9449.754250514627,10050.597358040877
1180,2027-03-01,9535.837465405188,9633.860564566672,10300.140960740817
1180,2027-04-01,9940.488735887266,9700.8019874353,10295.745966527968
1180,2027-05-01,9684.927576234826,10078.244384504012,10774.78097902804
1180,2027-06-01,9889.553823611626,10455.720663472348,11057.707787288622
1180,2027-07-01,8884.565927332107,8982.072843641112,9563.21019275615
1180,2027-08-01,8449.116735785181,8679.10773921705,9258.819019093997
1180,2027-09-01,9713.938253148212,10064.607909303757,10777.459811986706
1180,2027-10-01,9946.516530804874,9979.972714230922,10619.402000500539
1180,2027-11-01,9789.24271896643,10056.397631782584,10639.118977387545
1180,2027-12-01,8930.064298189478,9071.283466667888,9772.878125190193
1180,2028-01-01,8607.463586709608,8830.650428824152,9632.366221817803
1180,2028-02-01,8959.725756865926,9255.618895222033,10136.73728189899
1180,2028-03-01,9309.719174072714,9441.534580027044,10338.89146249209
1180,2028-04-01,9714.37108554723,9494.941443995489,10346.860721843837
1180,2028-05-01,9458.809794996676,9895.54265534064,10832.598418362377
1180,2028-06-01,9663.436132049828,10277.556211428224,11261.899915477137
1180,2028-07-01,8658.44844633383,8789.414367831714,9664.03049212628
1180,2028-08-01,8222.999199650265,8491.658617463278,9289.618726035822
1180,2028-09-01,9487.820486642755,9886.138100521459,10689.648355134372
1180,2028-10-01,9720.398978077166,9789.105317949949,10601.998297684833
1180,2028-11-01,9563.125145008788,9871.519559508291,10806.679678468638
1180,2028-12-01,8703.946827428561,8880.997250264942,10044.064456006907
1180,2029-01-01,8416.457987784728,8641.069720208257,9606.061393877902
1180,2029-02-01,8768.720145477128,9068.168246275962,10137.441279887607
1180,2029-03-01,9118.713557281284,9254.660882846227,10409.61267885246
1180,2029-04-01,9523.365462572649,9303.752000353135,10413.47973191991
1180,2029-05-01,9267.804173284807,9711.737831636707,10897.564907466043
1180,2029-06-01,9472.43050947295,10095.19818319224,11277.644554692313
1180,2029-07-01,8467.442821725781,8602.434649794934,9712.116537822736
1180,2029-08-01,8031.993575574103,8306.33999914133,9360.812934748803
