Id,Name,Latitude,Longitude,Kategorie,Bezirk_Code
1537,Krieau,48.2147395,16.4137924,U-Bahn,902
1538,"Hütteldorf, Bujattigasse",48.2023322,16.2558401,Bus,914
1539,Rebhanngasse,48.227717,16.3880067,Straßenbahn,902
1540,Rebhanngasse,48.2282913,16.3883069,Straßenbahn,902
1541,Karmeliterplatz,48.2160009,16.3804793,Straßenbahn,902
1542,Taborstraße,48.2187348,16.3808237,Bus,902
1543,Karmeliterplatz,48.2155712,16.3803461,Straßenbahn,902
1544,Gredlerstraße,48.2139056,16.3793666,Straßenbahn,902
1545,Taborstraße,48.2192856,16.3809751,Straßenbahn,902
1546,Marienbrücke,48.213208,16.3774756,Straßenbahn,902
1547,Erdbergstraße/Schlachthausgasse,48.1950224,16.4082698,Straßenbahn,903
1548,Schlachthausgasse,48.1940789,16.4076615,Straßenbahn,903
1549,Wildgansplatz,48.1861417,16.3967405,Straßenbahn,903
1550,Viehmarktgasse,48.1908181,16.4015089,Straßenbahn,903
1551,Baumgasse,48.1931418,16.4045351,Straßenbahn,903
1552,Viehmarktgasse,48.1907239,16.4013324,Straßenbahn,903
1553,St. Marx,48.1884799,16.3994476,Straßenbahn,903
1554,Baumgasse,48.1934407,16.4048952,Straßenbahn,903
1555,Polkorabplatz,48.1744473,16.4131339,Straßenbahn,911
1556,"Enkplatz, Gottschalkgasse",48.1748391,16.4143596,Straßenbahn,911
1557,Davidgasse/Knöllgasse,48.175623,16.3564466,Straßenbahn,910
1558,Windtenstraße,48.1706923,16.3517032,Straßenbahn,910
1559,Troststraße/Knöllgasse,48.1725417,16.3535332,Straßenbahn,910
1560,Davidgasse/Knöllgasse,48.1752162,16.3561017,Straßenbahn,910
1561,Windtenstraße,48.1702639,16.3517706,Straßenbahn,910
1562,Troststraße/Knöllgasse,48.1729265,16.3538495,Straßenbahn,910
1563,Knöllgasse,48.1770461,16.3578515,Straßenbahn,910
1564,Bernhardtstalgasse,48.1764194,16.3621592,Bus,910
1565,Bernhardtstalgasse,48.1764522,16.3612702,Bus,910
1566,Neilreichgasse,48.176157,16.3659162,Straßenbahn,910
1567,Neilreichgasse,48.1761837,16.3651698,Straßenbahn,910
1568,Knöllgasse,48.1772016,16.3585536,Straßenbahn,910
1569,Laxenburger Straße/Troststraße,48.1693766,16.3688679,Straßenbahn,910
1570,"Neilreichgasse, Troststraße",48.1699614,16.3647751,Bus,910
1571,Laxenburger Straße/Troststraße,48.1691837,16.3700029,Straßenbahn,910
1572,"Neilreichgasse, Troststraße",48.1697232,16.3643119,Bus,910
1573,Währinger Straße-Volksoper,48.2249001,16.3492954,Straßenbahn,909
1574,Währinger Straße-Volksoper,48.2247615,16.3494343,Straßenbahn,909
1575,Wien Grillgasse,48.1673515,16.4067022,Zug,910
1576,Svetelskystraße,48.1543171,16.4666265,Bus,911
1577,"Etrichstraße, Hoefftgasse",48.1559983,16.4681259,Bus,911
1578,Kaiserebersdorfer Friedhof,48.157761,16.4530999,Bus,911
1579,Halterlacken,48.1601202,16.4613635,Bus,911
1580,Pantucekgasse,48.1599358,16.4574692,Bus,911
1581,Mühlsangergasse,48.1599712,16.4655895,Bus,911
1582,Widholzgasse,48.1559596,16.4515447,Bus,911
1583,Zentralfriedhof 3. Tor,48.1522157,16.4489295,Bus,911
1584,Roschégasse,48.1542337,16.4504784,Bus,911
1585,Zentralfriedhof 4. Tor,48.1517803,16.4524064,Bus,911
1586,Hauptwerkstätte,48.1498016,16.4579775,Bus,911
1587,Leberweg,48.1505666,16.456009,Bus,911
1588,Etrichstraße,48.1481582,16.4619551,Bus,911
1589,Etrichstraße,48.1486403,16.4610309,Bus,911
1590,Erdberg,48.1914073,16.4140784,U-Bahn,903
1591,Pantucekgasse,48.1602761,16.4571539,Bus,911
1592,Luzegasse,48.1608329,16.4499856,Bus,911
1593,Schloss Neugebäude,48.1607705,16.4477652,Bus,911
1594,Luzegasse,48.1590945,16.4507378,Bus,911
1595,Kaiserebersdorfer Friedhof,48.158708,16.4534968,Bus,911
1596,Leberweg,48.1507773,16.4554679,Bus,911
1597,Laurentiusplatz,48.2020157,16.3079631,Straßenbahn,914
1598,Hütteldorfer Straße,48.1990385,16.3114551,Straßenbahn,914
1599,Laurentiusplatz,48.2017298,16.3085798,Straßenbahn,914
1600,Gutraterplatz,48.2074101,16.3092077,Straßenbahn,916
1601,Hütteldorfer Straße,48.1996605,16.31205,Straßenbahn,914
1602,Hütteldorfer Straße,48.1997013,16.3120526,Straßenbahn,914
1603,Kendlerstraße,48.2037486,16.3080085,Straßenbahn,914
1604,Kendlerstraße,48.2041818,16.3081157,Straßenbahn,916
1605,Gutraterplatz,48.2078035,16.3088466,Straßenbahn,916
1606,Hütteldorfer Straße,48.1990065,16.3119202,Straßenbahn,914
1607,Rankgasse,48.2105925,16.3056004,Straßenbahn,916
1608,Rankgasse,48.2111533,16.3057485,Bus,916
1609,Maroltingergasse,48.2130529,16.3064216,Straßenbahn,916
1610,Joachimsthalerplatz,48.2093389,16.3051623,Straßenbahn,916
1611,Schwarzenbergplatz,48.2000245,16.3742738,Bus,901
1612,Gersthof,48.2310697,16.329396,Straßenbahn,918
1613,Schottenfeldgasse,48.2074177,16.3442013,Straßenbahn,908
1614,Strozzigasse,48.2064565,16.3489217,Straßenbahn,907
1615,Schottenfeldgasse,48.2076362,16.3430199,Straßenbahn,907
1616,Strozzigasse,48.2064061,16.349688,Straßenbahn,908
1617,Wildgansplatz,48.186034,16.3965522,Straßenbahn,903
1618,Maroltingergasse,48.2137987,16.3066574,Bus,916
1619,Sandleitengasse,48.217578,16.3076105,Straßenbahn,916
1620,Sandleitengasse,48.218126,16.307575,Bus,916
1621,Mayssengasse,48.2159892,16.3257628,Straßenbahn,917
1622,Römergasse,48.2168687,16.313902,Bus,916
1623,Sandleitengasse,48.2177506,16.3080573,Bus,916
1624,Wilhelminenstraße,48.2162153,16.319002,Bus,916
1625,Römergasse,48.2169246,16.313342,Bus,916
1626,Wilhelminenstraße,48.2162097,16.3198446,Bus,916
1627,Mayssengasse,48.2159931,16.3250825,Straßenbahn,917
1628,Spitalgasse,48.2220445,16.353603,Bus,909
1629,Ernst-Vasovec-Gasse,48.2968004,16.3766065,Bus,921
1630,Ernst-Vasovec-Gasse,48.2967496,16.3764822,Bus,921
1631,Wien Meidling,48.1743569,16.3340696,Zug,912
1632,Wien Süßenbrunn,48.2854706,16.4855958,Zug,922
1633,Wien Süßenbrunn,48.2855969,16.4855381,Zug,922
1634,Wien Süßenbrunn,48.2856783,16.485513,Zug,922
1635,Nordbrücke,48.2601891,16.3957167,Bus,921
1636,Hopfengasse,48.2689792,16.3919793,Bus,921
1637,Schwedenplatz,48.2119294,16.3775516,Bus,901
1638,Liechtenwerder Platz,48.2329579,16.3552054,Straßenbahn,919
1639,Wien Hauptbahnhof,48.1846619,16.3777215,Zug,910
1640,Kaisermühlen - VIC,48.2321727,16.4166609,Bus,922
1641,Maculangasse/Wagramer Straße,48.2623478,16.454031,Bus,922
1642,Eisenstadtplatz,48.1694555,16.3845285,Bus,910
1643,Leberstraße/St. Marx,48.1877965,16.3996446,Bus,903
1644,Simonygasse,48.22754,16.3282573,Bus,918
1645,Simonygasse,48.2275552,16.3282502,Straßenbahn,918
1646,Simonygasse,48.2277511,16.328597,Straßenbahn,918
1647,Vinzenzgasse,48.2249149,16.3346514,Straßenbahn,918
1648,Sommarugagasse,48.2260142,16.3322313,Straßenbahn,918
1649,Sommarugagasse,48.2262104,16.3314174,Straßenbahn,918
1650,Vinzenzgasse,48.2246831,16.3342224,Straßenbahn,918
1651,Sommarugagasse,48.2259656,16.3314734,Straßenbahn,918
1652,Blumengasse,48.2213254,16.3317442,Straßenbahn,917
1653,Blumengasse,48.2216389,16.331859,Straßenbahn,917
1654,Guntherstraße,48.202094,16.3266131,Straßenbahn,915
1655,Guntherstraße,48.2027033,16.3269464,Straßenbahn,915
1656,Alsegger Straße,48.2317131,16.3241177,Straßenbahn,918
1657,"Gersthof, Wallrißstraße",48.2320669,16.3269309,Straßenbahn,918
1658,Alsegger Straße,48.2316399,16.3247986,Straßenbahn,918
1659,Herbeckstraße,48.2324256,16.3183315,Straßenbahn,918
1660,Herbeckstraße,48.232462,16.3172685,Straßenbahn,918
1661,Radetzkyplatz,48.2109976,16.3895328,Straßenbahn,903
1662,Hintere Zollamtsstraße,48.2111604,16.3874711,Straßenbahn,903
1663,Radetzkyplatz,48.2112741,16.3904561,Straßenbahn,903
1664,Radetzkyplatz,48.2104335,16.3906325,Straßenbahn,903
1665,Matthäusgasse,48.2108738,16.3883044,Straßenbahn,903
1666,Marxergasse,48.2079782,16.3865879,Straßenbahn,903
1667,Hintere Zollamtsstraße,48.2108871,16.3869748,Straßenbahn,903
1668,Hintere Zollamtsstraße,48.2111855,16.3865854,Straßenbahn,903
1669,Rennweg,48.1954927,16.3865901,Straßenbahn,903
1670,Ungargasse/Neulinggasse,48.1992782,16.3874028,Straßenbahn,903
1671,Kölblgasse,48.1913375,16.3857456,Straßenbahn,903
1672,Wien Mitte-Landstraße,48.2055448,16.38531,Straßenbahn,903
1673,Kölblgasse,48.1908986,16.3856998,Straßenbahn,903
1674,Sechskrügelgasse,48.2023097,16.38729,Straßenbahn,903
1675,Sechskrügelgasse,48.2016283,16.3873296,Straßenbahn,903
1676,Ungargasse/Neulinggasse,48.1988347,16.3873913,Straßenbahn,903
1677,Rennweg,48.194297,16.3863948,Straßenbahn,903
1678,Fasangasse,48.1887197,16.3852091,Straßenbahn,903
