ZNR,DATE,DTVMS,ISTCOVID19,BEZIRK,AUSPENDLER,POP,PKW_DENSITY,BICYCLE,BIKESHARING,BY_FOOT,CAR,CARSHARING,MOTORBIKE,PUBLIC_TRANSPORT,DTVMS_fc_exog,DTVMS_fc_noex,DTVMS_fc_prophet,DTVMS_full_exog,DTVMS_full_noex,DTVMS_full_prophet
1603,2023-07-01,14126.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026,,,,14126.0,14126.0,14126.0
1603,2023-08-01,13750.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026,,,,13750.0,13750.0,13750.0
1603,2023-09-01,15026.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026,,,,15026.0,15026.0,15026.0
1603,2023-10-01,14840.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026,,,,14840.0,14840.0,14840.0
1603,2023-11-01,15038.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026,,,,15038.0,15038.0,15038.0
1603,2023-12-01,14212.0,0.0,1220.0,0.1111321116742192,212658.0,423.18,0.0919584567951499,0.0,0.3510290499490463,0.2486079923024546,0.0008144562379228,0.0053963130092236,0.3021937317062026,,,,14212.0,14212.0,14212.0
1603,2024-01-01,14153.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561,,,,14153.0,14153.0,14153.0
1603,2024-02-01,15227.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561,,,,15227.0,15227.0,15227.0
1603,2024-03-01,15708.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561,,,,15708.0,15708.0,15708.0
1603,2024-04-01,16186.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561,,,,16186.0,16186.0,16186.0
1603,2024-05-01,15514.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561,,,,15514.0,15514.0,15514.0
1603,2024-06-01,15684.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561,,,,15684.0,15684.0,15684.0
1603,2024-07-01,15070.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561,,,,15070.0,15070.0,15070.0
1603,2024-08-01,13868.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561,,,,13868.0,13868.0,13868.0
1603,2024-09-01,14932.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561,,,,14932.0,14932.0,14932.0
1603,2024-10-01,15037.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561,,,,15037.0,15037.0,15037.0
1603,2024-11-01,14995.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561,,,,14995.0,14995.0,14995.0
1603,2024-12-01,14148.0,0.0,1220.0,0.1115353647993081,218116.74,423.3420350304678,0.0917406773987998,0.0,0.3526755408593094,0.2460429976802569,0.0004778868359643,0.0049138097765132,0.3041490874491561,,,,14148.0,14148.0,14148.0
1603,2025-01-01,,0.0,1220.0,0.1116790017625132,223881.92,423.3908235547425,0.0927372128953215,0.0,0.3537965190014752,0.2427404538457219,0.000622615236034,0.004874672289938,0.3052285267315092,14250.403128192702,13980.231733710543,14422.16001431147,14250.403128192702,13980.231733710543,14422.16001431147
1603,2025-02-01,,0.0,1220.0,0.1116790017625132,223881.92,423.3908235547425,0.0927372128953215,0.0,0.3537965190014752,0.2427404538457219,0.000622615236034,0.004874672289938,0.3052285267315092,15434.007618047764,15115.120402450184,15848.972037645784,15434.007618047764,15115.120402450184,15848.972037645784
1603,2025-03-01,,0.0,1220.0,0.1116790017625132,223881.92,423.3908235547425,0.0927372128953215,0.0,0.3537965190014752,0.2427404538457219,0.000622615236034,0.004874672289938,0.3052285267315092,16051.556809347969,15333.898211749443,15944.803502212548,16051.556809347969,15333.898211749443,15944.803502212548
1603,2025-04-01,,0.0,1220.0,0.1116790017625132,223881.92,423.3908235547425,0.0927372128953215,0.0,0.3537965190014752,0.2427404538457219,0.000622615236034,0.004874672289938,0.3052285267315092,16508.130884468672,15229.436731770646,15659.47309727614,16508.130884468672,15229.436731770646,15659.47309727614
1603,2025-05-01,,0.0,1220.0,0.1116790017625132,223881.92,423.3908235547425,0.0927372128953215,0.0,0.3537965190014752,0.2427404538457219,0.000622615236034,0.004874672289938,0.3052285267315092,16055.066196285276,15292.059259533738,15913.145288516129,16055.066196285276,15292.059259533738,15913.145288516129
1603,2025-06-01,,0.0,1220.0,0.1116790017625132,223881.92,423.3908235547425,0.0927372128953215,0.0,0.3537965190014752,0.2427404538457219,0.000622615236034,0.004874672289938,0.3052285267315092,16271.689736838918,15383.001010170725,16010.85622936775,16271.689736838918,15383.001010170725,16010.85622936775
1603,2025-07-01,,0.0,1220.0,0.1116790017625132,223881.92,423.3908235547425,0.0927372128953215,0.0,0.3537965190014752,0.2427404538457219,0.000622615236034,0.004874672289938,0.3052285267315092,15569.088631077582,14541.550887764432,15041.293492257772,15569.088631077582,14541.550887764432,15041.293492257772
1603,2025-08-01,,0.0,1220.0,0.1116790017625132,223881.92,423.3908235547425,0.0927372128953215,0.0,0.3537965190014752,0.2427404538457219,0.000622615236034,0.004874672289938,0.3052285267315092,14571.43920082366,13784.389066023636,14328.23731099514,14571.43920082366,13784.389066023636,14328.23731099514
1603,2025-09-01,,0.0,1220.0,0.1116790017625132,223881.92,423.3908235547425,0.0927372128953215,0.0,0.3537965190014752,0.2427404538457219,0.000622615236034,0.004874672289938,0.3052285267315092,15699.768357425812,14994.816118065508,15701.499639432444,15699.768357425812,14994.816118065508,15701.499639432444
1603,2025-10-01,,0.0,1220.0,0.1116790017625132,223881.92,423.3908235547425,0.0927372128953215,0.0,0.3537965190014752,0.2427404538457219,0.000622615236034,0.004874672289938,0.3052285267315092,15759.475261964137,15110.384618171913,15860.941802830026,15759.475261964137,15110.384618171913,15860.941802830026
1603,2025-11-01,,0.0,1220.0,0.1116790017625132,223881.92,423.3908235547425,0.0927372128953215,0.0,0.3537965190014752,0.2427404538457219,0.000622615236034,0.004874672289938,0.3052285267315092,15779.211562372771,14919.078676723717,15639.699032656825,15779.211562372771,14919.078676723717,15639.699032656825
1603,2025-12-01,,0.0,1220.0,0.1116790017625132,223881.92,423.3908235547425,0.0927372128953215,0.0,0.3537965190014752,0.2427404538457219,0.000622615236034,0.004874672289938,0.3052285267315092,14952.864076813566,14151.094964367136,15100.202809524166,14952.864076813566,14151.094964367136,15100.202809524166
1603,2026-01-01,,0.0,1220.0,0.1117301646076721,229942.3,423.4055137121365,0.0926292204275149,0.0,0.3554834514835276,0.2397212634953035,0.0005657018573205,0.0048921061194252,0.3067082566169081,15266.361313069094,13913.327395156375,14867.983370206335,15266.361313069094,13913.327395156375,14867.983370206335
1603,2026-02-01,,0.0,1220.0,0.1117301646076721,229942.3,423.4055137121365,0.0926292204275149,0.0,0.3554834514835276,0.2397212634953035,0.0005657018573205,0.0048921061194252,0.3067082566169081,16429.54019710503,15028.87067431084,16189.332755170051,16429.54019710503,15028.87067431084,16189.332755170051
1603,2026-03-01,,0.0,1220.0,0.1117301646076721,229942.3,423.4055137121365,0.0926292204275149,0.0,0.3554834514835276,0.2397212634953035,0.0005657018573205,0.0048921061194252,0.3067082566169081,17024.73765525472,15196.639499893312,16378.05967828863,17024.73765525472,15196.639499893312,16378.05967828863
1603,2026-04-01,,0.0,1220.0,0.1117301646076721,229942.3,423.4055137121365,0.0926292204275149,0.0,0.3554834514835276,0.2397212634953035,0.0005657018573205,0.0048921061194252,0.3067082566169081,17480.37453139812,15003.199418826498,16194.110613976196,17480.37453139812,15003.199418826498,16194.110613976196
1603,2026-05-01,,0.0,1220.0,0.1117301646076721,229942.3,423.4055137121365,0.0926292204275149,0.0,0.3554834514835276,0.2397212634953035,0.0005657018573205,0.0048921061194252,0.3067082566169081,16996.44115870414,15165.22282326088,16272.724948838011,16996.44115870414,15165.22282326088,16272.724948838011
1603,2026-06-01,,0.0,1220.0,0.1117301646076721,229942.3,423.4055137121365,0.0926292204275149,0.0,0.3554834514835276,0.2397212634953035,0.0005657018573205,0.0048921061194252,0.3067082566169081,17204.958207999764,15243.19023626962,16301.963828673184,17204.958207999764,15243.19023626962,16301.963828673184
1603,2026-07-01,,0.0,1220.0,0.1117301646076721,229942.3,423.4055137121365,0.0926292204275149,0.0,0.3554834514835276,0.2397212634953035,0.0005657018573205,0.0048921061194252,0.3067082566169081,16512.09716844544,14368.863827923584,15403.216297859866,16512.09716844544,14368.863827923584,15403.216297859866
1603,2026-08-01,,0.0,1220.0,0.1117301646076721,229942.3,423.4055137121365,0.0926292204275149,0.0,0.3554834514835276,0.2397212634953035,0.0005657018573205,0.0048921061194252,0.3067082566169081,15487.018961687136,13673.638590667664,14834.493349706598,15487.018961687136,13673.638590667664,14834.493349706598
1603,2026-09-01,,0.0,1220.0,0.1117301646076721,229942.3,423.4055137121365,0.0926292204275149,0.0,0.3554834514835276,0.2397212634953035,0.0005657018573205,0.0048921061194252,0.3067082566169081,16606.165405082895,14904.36522321171,16142.863782707598,16606.165405082895,14904.36522321171,16142.863782707598
1603,2026-10-01,,0.0,1220.0,0.1117301646076721,229942.3,423.4055137121365,0.0926292204275149,0.0,0.3554834514835276,0.2397212634953035,0.0005657018573205,0.0048921061194252,0.3067082566169081,16670.96768872015,15021.290087830075,16236.70261339821,16670.96768872015,15021.290087830075,16236.70261339821
1603,2026-11-01,,0.0,1220.0,0.1117301646076721,229942.3,423.4055137121365,0.0926292204275149,0.0,0.3554834514835276,0.2397212634953035,0.0005657018573205,0.0048921061194252,0.3067082566169081,16682.248534136597,14808.96728851594,16093.906917316468,16682.248534136597,14808.96728851594,16093.906917316468
1603,2026-12-01,,0.0,1220.0,0.1117301646076721,229942.3,423.4055137121365,0.0926292204275149,0.0,0.3554834514835276,0.2397212634953035,0.0005657018573205,0.0048921061194252,0.3067082566169081,15852.842259007217,14052.039126922744,15397.3253549324,15852.842259007217,14052.039126922744,15397.3253549324
1603,2027-01-01,,0.0,1220.0,0.1117483885847484,236412.05,423.4099368982743,0.0934376397747237,0.0,0.3568033986776868,0.2364040392591551,0.00059289610402,0.0049096765594948,0.3078523496249193,16319.201938744956,13804.4317048445,15466.75301751948,16319.201938744956,13804.4317048445,15466.75301751948
1603,2027-02-01,,0.0,1220.0,0.1117483885847484,236412.05,423.4099368982743,0.0934376397747237,0.0,0.3568033986776868,0.2364040392591551,0.00059289610402,0.0049096765594948,0.3078523496249193,17484.76182079388,14917.251679432024,16681.86422046799,17484.76182079388,14917.251679432024,16681.86422046799
1603,2027-03-01,,0.0,1220.0,0.1117483885847484,236412.05,423.4099368982743,0.0934376397747237,0.0,0.3568033986776868,0.2364040392591551,0.00059289610402,0.0049096765594948,0.3078523496249193,18082.64417689087,15077.857999088992,16965.00730037549,18082.64417689087,15077.857999088992,16965.00730037549
1603,2027-04-01,,0.0,1220.0,0.1117483885847484,236412.05,423.4099368982743,0.0934376397747237,0.0,0.3568033986776868,0.2364040392591551,0.00059289610402,0.0049096765594948,0.3078523496249193,18538.26387640653,14871.92922388736,16879.112781664524,18538.26387640653,14871.92922388736,16879.112781664524
1603,2027-05-01,,0.0,1220.0,0.1117483885847484,236412.05,423.4099368982743,0.0934376397747237,0.0,0.3568033986776868,0.2364040392591551,0.00059289610402,0.0049096765594948,0.3078523496249193,18058.183524477063,15047.90054527136,16780.325064621484,18058.183524477063,15047.90054527136,16780.325064621484
1603,2027-06-01,,0.0,1220.0,0.1117483885847484,236412.05,423.4099368982743,0.0934376397747237,0.0,0.3568033986776868,0.2364040392591551,0.00059289610402,0.0049096765594948,0.3078523496249193,18267.660470009025,15124.046677740384,16744.389975783026,18267.660470009025,15124.046677740384,16744.389975783026
1603,2027-07-01,,0.0,1220.0,0.1117483885847484,236412.05,423.4099368982743,0.0934376397747237,0.0,0.3568033986776868,0.2364040392591551,0.00059289610402,0.0049096765594948,0.3078523496249193,17573.490394468536,14245.106406436946,15920.45071853383,17573.490394468536,14245.106406436946,15920.45071853383
1603,2027-08-01,,0.0,1220.0,0.1117483885847484,236412.05,423.4099368982743,0.0934376397747237,0.0,0.3568033986776868,0.2364040392591551,0.00059289610402,0.0049096765594948,0.3078523496249193,16551.882733918814,13558.57265660072,15494.69940166546,16551.882733918814,13558.57265660072,15494.69940166546
1603,2027-09-01,,0.0,1220.0,0.1117483885847484,236412.05,423.4099368982743,0.0934376397747237,0.0,0.3568033986776868,0.2364040392591551,0.00059289610402,0.0049096765594948,0.3078523496249193,17672.171542791242,14792.147878015798,16734.483496045297,17672.171542791242,14792.147878015798,16734.483496045297
1603,2027-10-01,,0.0,1220.0,0.1117483885847484,236412.05,423.4099368982743,0.0934376397747237,0.0,0.3568033986776868,0.2364040392591551,0.00059289610402,0.0049096765594948,0.3078523496249193,17736.294075465383,14909.263044116462,16763.32184301934,17736.294075465383,14909.263044116462,16763.32184301934
1603,2027-11-01,,0.0,1220.0,0.1117483885847484,236412.05,423.4099368982743,0.0934376397747237,0.0,0.3568033986776868,0.2364040392591551,0.00059289610402,0.0049096765594948,0.3078523496249193,17748.638768996345,14693.99090356548,16698.30225095108,17748.638768996345,14693.99090356548,16698.30225095108
1603,2027-12-01,,0.0,1220.0,0.1117483885847484,236412.05,423.4099368982743,0.0934376397747237,0.0,0.3568033986776868,0.2364040392591551,0.00059289610402,0.0049096765594948,0.3078523496249193,16919.609312178043,13938.614170902583,15846.1493189018,16919.609312178043,13938.614170902583,15846.1493189018
1603,2028-01-01,,0.0,1220.0,0.1117548798840388,242841.25,423.4112687135221,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417,17359.45763591453,13689.625905059676,15970.83779404513,17359.45763591453,13689.625905059676,15970.83779404513
1603,2028-02-01,,0.0,1220.0,0.1117548798840388,242841.25,423.4112687135221,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417,18524.703412637755,14802.06371235848,17078.990081991255,18524.703412637755,14802.06371235848,17078.990081991255
1603,2028-03-01,,0.0,1220.0,0.1117548798840388,242841.25,423.4112687135221,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417,19122.234826379863,14961.66490743486,17334.3021934005,19122.234826379863,14961.66490743486,17334.3021934005
1603,2028-04-01,,0.0,1220.0,0.1117548798840388,242841.25,423.4112687135221,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417,19577.85160892524,14753.983577777975,16944.350811733344,19577.85160892524,14753.983577777975,16944.350811733344
1603,2028-05-01,,0.0,1220.0,0.1117548798840388,242841.25,423.4112687135221,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417,19097.27340082565,14931.912227120392,17370.52912128924,19097.27340082565,14931.912227120392,17370.52912128924
1603,2028-06-01,,0.0,1220.0,0.1117548798840388,242841.25,423.4112687135221,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417,19306.624327214173,15007.802776879564,17539.897502153173,19306.624327214173,15007.802776879564,17539.897502153173
1603,2028-07-01,,0.0,1220.0,0.1117548798840388,242841.25,423.4112687135221,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417,18612.61982323037,14128.215036434613,16503.61624423104,18612.61982323037,14128.215036434613,16503.61624423104
1603,2028-08-01,,0.0,1220.0,0.1117548798840388,242841.25,423.4112687135221,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417,17590.56552216885,13442.900973649714,15645.049911510849,17590.56552216885,13442.900973649714,15645.049911510849
1603,2028-09-01,,0.0,1220.0,0.1117548798840388,242841.25,423.4112687135221,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417,18710.706577629146,14676.875941013954,17079.469786369245,18710.706577629146,14676.875941013954,17079.469786369245
1603,2028-10-01,,0.0,1220.0,0.1117548798840388,242841.25,423.4112687135221,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417,18774.915267307457,14794.017812343309,17305.02919921735,18774.915267307457,14794.017812343309,17305.02919921735
1603,2028-11-01,,0.0,1220.0,0.1117548798840388,242841.25,423.4112687135221,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417,18787.12282214896,14578.33178711062,17004.692910567657,18787.12282214896,14578.33178711062,17004.692910567657
1603,2028-12-01,,0.0,1220.0,0.1117548798840388,242841.25,423.4112687135221,0.0934853719552639,0.0,0.3584531070718691,0.2332672065962192,0.0005851314436035,0.0049323206216024,0.3092768623114417,17958.04448529097,13823.172768370578,16623.663137335192,17958.04448529097,13823.172768370578,16623.663137335192
1603,2029-01-01,,0.0,1220.0,0.1117571920558717,249510.13,423.41166972125706,0.0941715504669274,0.0,0.3598592724888364,0.2299353255741308,0.0005918262630114,0.0049516652467289,0.3104903599603647,18495.101776112744,13573.99072702582,16404.67172345722,18495.101776112744,13573.99072702582,16404.67172345722
1603,2029-02-01,,0.0,1220.0,0.1117571920558717,249510.13,423.41166972125706,0.0941715504669274,0.0,0.3598592724888364,0.2299353255741308,0.0005918262630114,0.0049516652467289,0.3104903599603647,19660.38749157113,14686.374904319142,17831.483746791204,19660.38749157113,14686.374904319142,17831.483746791204
1603,2029-03-01,,0.0,1220.0,0.1117571920558717,249510.13,423.41166972125706,0.0941715504669274,0.0,0.3598592724888364,0.2299353255741308,0.0005918262630114,0.0049516652467289,0.3104903599603647,20257.96364578072,14845.835049029076,17927.315211357793,20257.96364578072,14845.835049029076,17927.315211357793
1603,2029-04-01,,0.0,1220.0,0.1117571920558717,249510.13,423.41166972125706,0.0941715504669274,0.0,0.3598592724888364,0.2299353255741308,0.0005918262630114,0.0049516652467289,0.3104903599603647,20713.580611468293,14637.90778125428,17641.984806421202,20713.580611468293,14637.90778125428,17641.984806421202
1603,2029-05-01,,0.0,1220.0,0.1117571920558717,249510.13,423.41166972125706,0.0941715504669274,0.0,0.3598592724888364,0.2299353255741308,0.0005918262630114,0.0049516652467289,0.3104903599603647,20233.066084389604,14816.111104831323,17895.656997661907,20233.066084389604,14816.111104831323,17895.656997661907
1603,2029-06-01,,0.0,1220.0,0.1117571920558717,249510.13,423.41166972125706,0.0941715504669274,0.0,0.3598592724888364,0.2299353255741308,0.0005918262630114,0.0049516652467289,0.3104903599603647,20442.43305637981,14891.965788355075,17993.367938513176,20442.43305637981,14891.965788355075,17993.367938513176
1603,2029-07-01,,0.0,1220.0,0.1117571920558717,249510.13,423.41166972125706,0.0941715504669274,0.0,0.3598592724888364,0.2299353255741308,0.0005918262630114,0.0049516652467289,0.3104903599603647,19748.407241968176,14012.287187770798,17023.80520140389,19748.407241968176,14012.287187770798,17023.80520140389
1603,2029-08-01,,0.0,1220.0,0.1117571920558717,249510.13,423.41166972125706,0.0941715504669274,0.0,0.3598592724888364,0.2299353255741308,0.0005918262630114,0.0049516652467289,0.3104903599603647,18726.41013731045,13327.144285166782,16310.749020140747,18726.41013731045,13327.144285166782,16310.749020140747
1603,2029-09-01,,0.0,1220.0,0.1117571920558717,249510.13,423.41166972125706,0.0941715504669274,0.0,0.3598592724888364,0.2299353255741308,0.0005918262630114,0.0049516652467289,0.3104903599603647,19846.57008657363,14561.17534937069,17684.01134857755,19846.57008657363,14561.17534937069,17684.01134857755
1603,2029-10-01,,0.0,1220.0,0.1117571920558717,249510.13,423.41166972125706,0.0941715504669274,0.0,0.3598592724888364,0.2299353255741308,0.0005918262630114,0.0049516652467289,0.3104903599603647,19910.767693921807,14678.320968277558,17843.453511975127,19910.767693921807,14678.320968277558,17843.453511975127
1603,2029-11-01,,0.0,1220.0,0.1117571920558717,249510.13,423.41166972125706,0.0941715504669274,0.0,0.3598592724888364,0.2299353255741308,0.0005918262630114,0.0049516652467289,0.3104903599603647,19922.992802190594,14462.576862099504,17622.21074180271,19922.992802190594,14462.576862099504,17622.21074180271
1603,2029-12-01,,0.0,1220.0,0.1117571920558717,249510.13,423.41166972125706,0.0941715504669274,0.0,0.3598592724888364,0.2299353255741308,0.0005918262630114,0.0049516652467289,0.3104903599603647,19093.92071055158,13707.448395421468,17082.714518670764,19093.92071055158,13707.448395421468,17082.714518670764
1603,2030-01-01,,0.0,1220.0,0.111758015641158,256574.77,423.4117904641332,0.0943331222701219,0.0,0.3614906185238384,0.2267115248732241,0.0005926666531816,0.0049741125257585,0.3118979551538755,19714.945580858388,13458.239161322705,16980.953890602796,19714.945580858388,13458.239161322705,16980.953890602796
1603,2030-02-01,,0.0,1220.0,0.111758015641158,256574.77,423.4117904641332,0.0943331222701219,0.0,0.3614906185238384,0.2267115248732241,0.0005926666531816,0.0049741125257585,0.3118979551538755,20880.226163789543,14570.615812651533,18302.30327556591,20880.226163789543,14570.615812651533,18302.30327556591
1603,2030-03-01,,0.0,1220.0,0.111758015641158,256574.77,423.4117904641332,0.0943331222701219,0.0,0.3614906185238384,0.2267115248732241,0.0005926666531816,0.0049741125257585,0.3118979551538755,21477.796572831547,14730.056163590423,18491.030198685858,21477.796572831547,14730.056163590423,18491.030198685858
1603,2030-04-01,,0.0,1220.0,0.111758015641158,256574.77,423.4117904641332,0.0943331222701219,0.0,0.3614906185238384,0.2267115248732241,0.0005926666531816,0.0049741125257585,0.3118979551538755,21933.41350792692,14522.094383017691,18307.081134373937,21933.41350792692,14522.094383017691,18307.081134373937
1603,2030-05-01,,0.0,1220.0,0.111758015641158,256574.77,423.4117904641332,0.0943331222701219,0.0,0.3614906185238384,0.2267115248732241,0.0005926666531816,0.0049741125257585,0.3118979551538755,21452.890811414956,14700.3362519672,18385.695469235325,21452.890811414956,14700.3362519672,18385.695469235325
1603,2030-06-01,,0.0,1220.0,0.111758015641158,256574.77,423.4117904641332,0.0943331222701219,0.0,0.3614906185238384,0.2267115248732241,0.0005926666531816,0.0049741125257585,0.3118979551538755,21662.25572221799,14776.185902338118,18414.934349071653,21662.25572221799,14776.185902338118,18414.934349071653
1603,2030-07-01,,0.0,1220.0,0.111758015641158,256574.77,423.4117904641332,0.0943331222701219,0.0,0.3614906185238384,0.2267115248732241,0.0005926666531816,0.0049741125257585,0.3118979551538755,20968.232636717497,13896.49455123897,17516.18681825648,20968.232636717497,13896.49455123897,17516.18681825648
1603,2030-08-01,,0.0,1220.0,0.111758015641158,256574.77,423.4117904641332,0.0943331222701219,0.0,0.3614906185238384,0.2267115248732241,0.0005926666531816,0.0049741125257585,0.3118979551538755,19946.22819699804,13211.375667753213,16947.463870104595,19946.22819699804,13211.375667753213,16947.463870104595
1603,2030-09-01,,0.0,1220.0,0.111758015641158,256574.77,423.4117904641332,0.0943331222701219,0.0,0.3614906185238384,0.2267115248732241,0.0005926666531816,0.0049741125257585,0.3118979551538755,21066.38572223403,14445.41460409548,18255.83430310376,21066.38572223403,14445.41460409548,18255.83430310376
1603,2030-10-01,,0.0,1220.0,0.111758015641158,256574.77,423.4117904641332,0.0943331222701219,0.0,0.3614906185238384,0.2267115248732241,0.0005926666531816,0.0049741125257585,0.3118979551538755,21130.584748984285,14562.5607489045,18349.673133795903,21130.584748984285,14562.5607489045,18349.673133795903
1603,2030-11-01,,0.0,1220.0,0.111758015641158,256574.77,423.4117904641332,0.0943331222701219,0.0,0.3614906185238384,0.2267115248732241,0.0005926666531816,0.0049741125257585,0.3118979551538755,21142.807605826907,14346.8084921561,18206.87743771369,21142.807605826907,14346.8084921561,18206.87743771369
1603,2030-12-01,,0.0,1220.0,0.111758015641158,256574.77,423.4117904641332,0.0943331222701219,0.0,0.3614906185238384,0.2267115248732241,0.0005926666531816,0.0049741125257585,0.3118979551538755,20313.73471274544,13591.684312886418,17510.29587533069,20313.73471274544,13591.684312886418,17510.29587533069
1608,2016-01-01,39572.0,0.0,1050.0,0.118,54938.0,292.25,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,39572.0,39572.0,39572.0
1608,2016-02-01,43486.0,0.0,1050.0,0.118,54938.0,292.25,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,43486.0,43486.0,43486.0
1608,2016-03-01,44368.0,0.0,1050.0,0.118,54938.0,292.25,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,44368.0,44368.0,44368.0
1608,2016-04-01,46228.0,0.0,1050.0,0.118,54938.0,292.25,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,46228.0,46228.0,46228.0
1608,2016-05-01,44203.0,0.0,1050.0,0.118,54938.0,292.25,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,44203.0,44203.0,44203.0
1608,2016-06-01,44840.0,0.0,1050.0,0.118,54938.0,292.25,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,44840.0,44840.0,44840.0
1608,2016-07-01,40349.0,0.0,1050.0,0.118,54938.0,292.25,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,40349.0,40349.0,40349.0
1608,2016-08-01,39488.0,0.0,1050.0,0.118,54938.0,292.25,0.069790628115653,0.0009970089730807,0.2701894317048853,0.2691924227318045,0.0019940179461615,0.0029910269192422,0.3848454636091724,,,,39488.0,39488.0,39488.0
