ds,traffic_real,traffic_forecast_without_corona,delta,delta_percent,znr
2021-05-07,22052,38242,-16190,-42.34,1608
2021-05-08,18375,28043,-9668,-34.48,1608
2021-05-09,15636,25002,-9366,-37.46,1608
2021-05-10,21132,36543,-15411,-42.17,1608
2021-05-11,21770,37664,-15894,-42.2,1608
2021-05-12,21770,37665,-15895,-42.2,1608
2021-05-13,21770,37591,-15821,-42.09,1608
2021-05-14,22052,38288,-16236,-42.4,1608
2021-05-15,18375,28004,-9629,-34.38,1608
2021-05-16,15636,24868,-9232,-37.12,1608
2021-05-17,21132,36311,-15179,-41.8,1608
2021-05-18,21770,37330,-15560,-41.68,1608
2021-05-19,21770,37229,-15459,-41.52,1608
2021-05-20,21770,37054,-15284,-41.25,1608
2021-05-21,22052,37656,-15604,-41.44,1608
2021-05-22,18375,27282,-8907,-32.65,1608
2021-05-23,15636,24067,-8431,-35.03,1608
2021-05-24,21132,35441,-14309,-40.37,1608
2021-05-25,21770,36404,-14634,-40.2,1608
2021-05-26,21770,36260,-14490,-39.96,1608
2021-05-27,21770,36058,-14288,-39.63,1608
2021-05-28,22052,36647,-14595,-39.83,1608
2021-05-29,18375,26275,-7900,-30.07,1608
2021-05-30,15636,23076,-7440,-32.24,1608
2021-05-31,21132,34480,-13348,-38.71,1608
2021-06-01,23215,35484,-12269,-34.58,1608
2021-06-02,23215,35392,-12177,-34.41,1608
2021-06-03,23215,35250,-12035,-34.14,1608
2021-06-04,23037,35904,-12867,-35.84,1608
2021-06-05,18865,25602,-6737,-26.31,1608
2021-06-06,17329,22474,-5145,-22.89,1608
2021-06-07,22382,33946,-11564,-34.07,1608
2021-06-08,23215,35014,-11799,-33.7,1608
2021-06-09,23215,34981,-11766,-33.64,1608
2021-06-10,23215,34887,-11672,-33.46,1608
2021-06-11,23037,35580,-12543,-35.25,1608
2021-06-12,18865,25304,-6439,-25.45,1608
2021-06-13,17329,22189,-4860,-21.9,1608
2021-06-14,22382,33660,-11278,-33.51,1608
2021-06-15,23215,34714,-11499,-33.12,1608
2021-06-16,23215,34652,-11437,-33.01,1608
2021-06-17,23215,34516,-11301,-32.74,1608
2021-06-18,23037,35156,-12119,-34.47,1608
2021-06-19,18865,24815,-5950,-23.98,1608
2021-06-20,17329,21627,-4298,-19.87,1608
2021-06-21,22382,33020,-10638,-32.22,1608
2021-06-22,23215,33990,-10775,-31.7,1608
2021-06-23,23215,33844,-10629,-31.41,1608
2021-06-24,23215,33626,-10411,-30.96,1608
2021-06-25,23037,34187,-11150,-32.61,1608
2021-06-26,18865,23775,-4910,-20.65,1608
2021-06-27,17329,20524,-3195,-15.57,1608
2021-06-28,22382,31866,-9484,-29.76,1608
2021-06-29,23215,32799,-9584,-29.22,1608
2021-06-30,23215,32628,-9413,-28.85,1608
2021-07-01,22605,32402,-9797,-30.24,1608
2021-07-02,23044,32971,-9927,-30.11,1608
2021-07-03,18674,22582,-3908,-17.31,1608
2021-07-04,16610,19370,-2760,-14.25,1608
2021-07-05,22003,30763,-8760,-28.48,1608
2021-07-06,22605,31760,-9155,-28.83,1608
2021-07-07,22605,31664,-9059,-28.61,1608
2021-07-08,22605,31519,-8914,-28.28,1608
2021-07-09,23044,32173,-9129,-28.37,1608
2021-07-10,18674,21871,-3197,-14.62,1608
2021-07-11,16610,18743,-2133,-11.38,1608
2021-07-12,22003,30215,-8212,-27.18,1608
2021-07-13,22605,31281,-8676,-27.74,1608
2021-07-14,22605,31242,-8637,-27.65,1608
2021-07-15,22605,31139,-8534,-27.41,1608
2021-07-16,23044,31816,-8772,-27.57,1608
2021-07-17,18674,21518,-2844,-13.22,1608
2021-07-18,16610,18371,-1761,-9.59,1608
2021-07-19,22003,29801,-7798,-26.17,1608
2021-07-20,22605,30803,-8198,-26.61,1608
2021-07-21,22605,30675,-8070,-26.31,1608
2021-07-22,22605,30461,-7856,-25.79,1608
2021-07-23,23044,31006,-7962,-25.68,1608
2021-07-24,18674,20557,-1883,-9.16,1608
2021-07-25,16610,17244,-634,-3.68,1608
2021-07-26,22003,28495,-6492,-22.78,1608
2021-07-27,22605,29308,-6703,-22.87,1608
2021-07-28,22605,28989,-6384,-22.02,1608
2021-07-29,22605,28583,-5978,-20.91,1608
2021-07-30,23044,28943,-5899,-20.38,1608
2021-07-31,18674,18317,357,1.95,1608
2021-08-01,15640,14843,797,5.37,1608
2021-08-02,20984,25952,-4968,-19.14,1608
2021-08-03,21658,26648,-4990,-18.73,1608
2021-08-04,21658,26238,-4580,-17.46,1608
2021-08-05,21658,25773,-4115,-15.97,1608
2021-08-06,21613,26107,-4494,-17.21,1608
2021-08-07,17274,15492,1782,11.5,1608
2021-08-08,15640,12065,3575,29.63,1608
2021-08-09,20984,23259,-2275,-9.78,1608
2021-08-10,21658,24076,-2418,-10.04,1608
2021-08-11,21658,23823,-2165,-9.09,1608
2021-08-12,21658,23549,-1891,-8.03,1608
2021-08-13,21613,24104,-2491,-10.33,1608
2021-08-14,17274,13737,3537,25.75,1608
2021-08-15,15640,10581,5059,47.81,1608
2021-08-16,20984,22063,-1079,-4.89,1608
2021-08-17,21658,23182,-1524,-6.57,1608
2021-08-18,21658,23238,-1580,-6.8,1608
2021-08-19,21658,23274,-1616,-6.94,1608
2021-08-20,21613,24136,-2523,-10.45,1608
2021-08-21,17274,14066,3208,22.81,1608
2021-08-22,15640,11192,4448,39.74,1608
2021-08-23,20984,22938,-1954,-8.52,1608
2021-08-24,21658,24295,-2637,-10.85,1608
2021-08-25,21658,24562,-2904,-11.82,1608
2021-08-26,21658,24778,-3120,-12.59,1608
2021-08-27,21613,25786,-4173,-16.18,1608
2021-08-28,17274,15827,1447,9.14,1608
2021-08-29,15640,13029,2611,20.04,1608
2021-08-30,20984,24814,-3830,-15.43,1608
2021-08-31,21658,26177,-4519,-17.26,1608
2021-09-01,22879,26417,-3538,-13.39,1608
2021-09-02,22879,26575,-3696,-13.91,1608
2021-09-03,23581,27499,-3918,-14.25,1608
2021-09-04,20004,17433,2571,14.75,1608
2021-09-05,17590,14509,3081,21.24,1608
2021-09-06,21914,26154,-4240,-16.21,1608
2021-09-07,22879,27367,-4488,-16.4,1608
2021-09-08,22879,27453,-4574,-16.66,1608
2021-09-09,22879,27458,-4579,-16.68,1608
2021-09-10,23581,28234,-4653,-16.48,1608
2021-09-11,20004,18029,1975,10.95,1608
2021-09-12,17590,14980,2610,17.42,1608
2021-09-13,21914,26518,-4604,-17.36,1608
2021-09-14,22879,27644,-4765,-17.24,1608
2021-09-15,22879,27665,-4786,-17.3,1608
2021-09-16,22879,27629,-4750,-17.19,1608
2021-09-17,23581,28388,-4807,-16.93,1608
2021-09-18,20004,18192,1812,9.96,1608
2021-09-19,17590,15175,2415,15.91,1608
2021-09-20,21914,26767,-4853,-18.13,1608
2021-09-21,22879,27967,-5088,-18.19,1608
2021-09-22,22879,28080,-5201,-18.52,1608
2021-09-23,22879,28151,-5272,-18.73,1608
2021-09-24,23581,29027,-5446,-18.76,1608
2021-09-25,20004,18955,1049,5.53,1608
2021-09-26,17590,16065,1525,9.49,1608
2021-09-27,21914,27782,-5868,-21.12,1608
2021-09-28,22879,29103,-6224,-21.39,1608
2021-09-29,22879,29327,-6448,-21.99,1608
2021-09-30,22879,29496,-6617,-22.43,1608
2021-10-01,24004,30455,-6451,-21.18,1608
2021-10-02,20009,20447,-438,-2.14,1608
2021-10-03,17363,17601,-238,-1.35,1608
2021-10-04,21640,29340,-7700,-26.24,1608
2021-10-05,22678,30660,-7982,-26.03,1608
2021-10-06,22678,30861,-8183,-26.52,1608
2021-10-07,22678,30984,-8306,-26.81,1608
2021-10-08,24004,31877,-7873,-24.7,1608
2021-10-09,20009,21783,-1774,-8.14,1608
2021-10-10,17363,18834,-1471,-7.81,1608
2021-10-11,21640,30458,-8818,-28.95,1608
2021-10-12,22678,31652,-8974,-28.35,1608
2021-10-13,22678,31719,-9041,-28.5,1608
2021-10-14,22678,31706,-9028,-28.47,1608
2021-10-15,24004,32463,-8459,-26.06,1608
2021-10-16,20009,22238,-2229,-10.02,1608
2021-10-17,17363,19166,-1803,-9.41,1608
2021-10-18,21640,30678,-9038,-29.46,1608
2021-10-19,22678,31775,-9097,-28.63,1608
2021-10-20,22678,31762,-9084,-28.6,1608
2021-10-21,22678,31688,-9010,-28.43,1608
2021-10-22,24004,32405,-8401,-25.93,1608
2021-10-23,20009,22161,-2152,-9.71,1608
2021-10-24,17363,19092,-1729,-9.06,1608
2021-10-25,21640,30627,-8987,-29.34,1608
2021-10-26,22678,31767,-9089,-28.61,1608
2021-10-27,22678,31816,-9138,-28.72,1608
2021-10-28,22678,31819,-9141,-28.73,1608
2021-10-29,24004,32626,-8622,-26.43,1608
2021-10-30,20009,22483,-2474,-11.0,1608
2021-10-31,17363,19521,-2158,-11.05,1608
2021-11-01,31711,31166,545,1.75,1608
2021-11-02,28628,32416,-3788,-11.69,1608
2021-11-03,28628,32570,-3942,-12.1,1608
2021-11-04,28628,32670,-4042,-12.37,1608
2021-11-05,28654,33562,-4908,-14.62,1608
2021-11-06,28768,23490,5278,22.47,1608
2021-11-07,23335,20582,2753,13.38,1608
2021-11-08,31711,32262,-551,-1.71,1608
2021-11-09,28628,33526,-4898,-14.61,1608
2021-11-10,28628,33672,-5044,-14.98,1608
2021-11-11,28628,33743,-5115,-15.16,1608
2021-11-12,28654,34584,-5930,-17.15,1608
2021-11-13,28768,24439,4329,17.71,1608
2021-11-14,23335,21440,1895,8.84,1608
2021-11-15,31711,33012,-1301,-3.94,1608
2021-11-16,28628,34152,-5524,-16.17,1608
2021-11-17,28628,34164,-5536,-16.2,1608
2021-11-18,28628,34092,-5464,-16.03,1608
2021-11-19,28654,34786,-6132,-17.63,1608
2021-11-20,28768,24493,4275,17.45,1608
2021-11-21,23335,21349,1986,9.3,1608
2021-11-22,31711,32782,-1071,-3.27,1608
2021-11-23,28628,33793,-5165,-15.28,1608
2021-11-24,28628,33688,-5060,-15.02,1608
2021-11-25,28628,33516,-4888,-14.58,1608
2021-11-26,28654,34127,-5473,-16.04,1608
2021-11-27,28768,23772,4996,21.02,1608
2021-11-28,23335,20585,2750,13.36,1608
2021-11-29,31711,31998,-287,-0.9,1608
2021-11-30,28628,33011,-4383,-13.28,1608
2021-12-01,44588,32928,11660,35.41,1608
2021-12-02,44588,32797,11791,35.95,1608
2021-12-03,42941,33467,9474,28.31,1608
2021-12-04,37915,23187,14728,63.52,1608
2021-12-05,31771,20087,11684,58.17,1608
2021-12-06,44358,31596,12762,40.39,1608
2021-12-07,44588,32710,11878,36.31,1608
2021-12-08,44588,32732,11856,36.22,1608
2021-12-09,44588,32704,11884,36.34,1608
2021-12-10,42941,33473,9468,28.29,1608
2021-12-11,37915,23282,14633,62.85,1608
2021-12-12,31771,20261,11510,56.81,1608
2021-12-13,44358,31834,12524,39.34,1608
2021-12-14,44588,32996,11592,35.13,1608
2021-12-15,44588,33046,11542,34.93,1608
2021-12-16,44588,33027,11561,35.0,1608
2021-12-17,42941,33784,9157,27.1,1608
2021-12-18,37915,23560,14355,60.93,1608
2021-12-19,31771,20485,11286,55.09,1608
2021-12-20,44358,31985,12373,38.68,1608
2021-12-21,44588,33056,11532,34.89,1608
2021-12-22,44588,33000,11588,35.12,1608
2021-12-23,44588,32862,11726,35.68,1608
2021-12-24,42941,33489,9452,28.22,1608
2021-12-25,37915,23130,14785,63.92,1608
2021-12-26,31771,19916,11855,59.53,1608
2021-12-27,44358,31278,13080,41.82,1608
2021-12-28,44588,32216,12372,38.4,1608
2021-12-29,44588,32035,12553,39.19,1608
2021-12-30,44588,31782,12806,40.29,1608
2021-12-31,42941,32309,10632,32.91,1608
2022-01-01,37726,21867,15859,72.52,1608
2022-01-02,30627,18590,12037,64.75,1608
2022-01-03,42712,29910,12802,42.8,1608
2022-01-04,43712,30827,12885,41.8,1608
2022-01-05,43712,30649,13063,42.62,1608
2022-01-06,43712,30422,13290,43.69,1608
2022-01-07,44538,30997,13541,43.68,1608
2022-01-08,37726,20623,17103,82.93,1608
2022-01-09,30627,17434,13193,75.67,1608
2022-01-10,42712,28859,13853,48.0,1608
2022-01-11,43712,29896,13816,46.21,1608
2022-01-12,43712,29848,13864,46.45,1608
2022-01-13,43712,29760,13952,46.88,1608
2022-01-14,44538,30479,14059,46.13,1608
2022-01-15,37726,20249,17477,86.31,1608
2022-01-16,30627,17203,13424,78.03,1608
2022-01-17,42712,28764,13948,48.49,1608
2022-01-18,43712,29929,13783,46.05,1608
2022-01-19,43712,29997,13715,45.72,1608
2022-01-20,43712,30011,13701,45.65,1608
2022-01-21,44538,30816,13722,44.53,1608
2022-01-22,37726,20655,17071,82.65,1608
2022-01-23,30627,17659,12968,73.44,1608
2022-01-24,42712,29251,13461,46.02,1608
2022-01-25,43712,30428,13284,43.66,1608
2022-01-26,43712,30490,13222,43.37,1608
2022-01-27,43712,30481,13231,43.41,1608
2022-01-28,44538,31247,13291,42.54,1608
2022-01-29,37726,21035,16691,79.35,1608
2022-01-30,30627,17976,12651,70.38,1608
2020-02-01,73033,69242,3791,5.48,1078
2020-02-02,63721,60493,3228,5.34,1078
2020-02-03,71673,71956,-283,-0.39,1078
2020-02-04,73749,73992,-243,-0.33,1078
2020-02-05,73749,74073,-324,-0.44,1078
2020-02-06,73749,74214,-465,-0.63,1078
2020-02-07,78375,77001,1374,1.78,1078
2020-02-08,73033,70011,3022,4.32,1078
2020-02-09,63721,61165,2556,4.18,1078
2020-02-10,71673,72536,-863,-1.19,1078
2020-02-11,73749,74489,-740,-0.99,1078
2020-02-12,73749,74498,-749,-1.01,1078
2020-02-13,73749,74579,-830,-1.11,1078
2020-02-14,78375,77321,1054,1.36,1078
2020-02-15,73033,70300,2733,3.89,1078
2020-02-16,63721,61438,2283,3.72,1078
2020-02-17,71673,72808,-1135,-1.56,1078
2020-02-18,73749,74774,-1025,-1.37,1078
2020-02-19,73749,74808,-1059,-1.42,1078
2020-02-20,73749,74926,-1177,-1.57,1078
2020-02-21,78375,77713,662,0.85,1078
2020-02-22,73033,70744,2289,3.24,1078
2020-02-23,63721,61939,1782,2.88,1078
2020-02-24,71673,73368,-1695,-2.31,1078
2020-02-25,73749,75391,-1642,-2.18,1078
2020-02-26,73749,75479,-1730,-2.29,1078
2020-02-27,73749,75646,-1897,-2.51,1078
2020-02-28,78375,78475,-100,-0.13,1078
2020-02-29,73033,71539,1494,2.09,1078
2020-03-01,45561,62755,-17194,-27.4,1078
2020-03-02,58526,74193,-15667,-21.12,1078
2020-03-03,58719,76214,-17495,-22.96,1078
2020-03-04,58719,76286,-17567,-23.03,1078
2020-03-05,58719,76424,-17705,-23.17,1078
2020-03-06,61752,79212,-17460,-22.04,1078
2020-03-07,50724,72225,-21501,-29.77,1078
2020-03-08,45561,63380,-17819,-28.11,1078
2020-03-09,58526,74748,-16222,-21.7,1078
2020-03-10,58719,76693,-17974,-23.44,1078
2020-03-11,58719,76686,-17967,-23.43,1078
2020-03-12,58719,76744,-18025,-23.49,1078
2020-03-13,61752,79452,-17700,-22.28,1078
2020-03-14,50724,72387,-21663,-29.93,1078
2020-03-15,45561,63469,-17908,-28.22,1078
2020-03-16,58526,74771,-16245,-21.73,1078
2020-03-17,58719,76659,-17940,-23.4,1078
2020-03-18,58719,76604,-17885,-23.35,1078
2020-03-19,58719,76624,-17905,-23.37,1078
2020-03-20,61752,79306,-17554,-22.13,1078
2020-03-21,50724,72226,-21502,-29.77,1078
2020-03-22,45561,63305,-17744,-28.03,1078
2020-03-23,58526,74616,-16090,-21.56,1078
2020-03-24,58719,76522,-17803,-23.27,1078
2020-03-25,58719,76494,-17775,-23.24,1078
2020-03-26,58719,76548,-17829,-23.29,1078
2020-03-27,61752,79270,-17518,-22.1,1078
2020-03-28,50724,72234,-21510,-29.78,1078
2020-03-29,45561,63359,-17798,-28.09,1078
2020-03-30,58526,74716,-16190,-21.67,1078
2020-03-31,58719,76665,-17946,-23.41,1078
2020-04-01,56938,76677,-19739,-25.74,1078
2020-04-02,56938,76766,-19828,-25.83,1078
2020-04-03,54645,79515,-24870,-31.28,1078
2020-04-04,43396,72499,-29103,-40.14,1078
2020-04-05,33265,63635,-30370,-47.73,1078
2020-04-06,56459,74992,-18533,-24.71,1078
2020-04-07,56938,76933,-19995,-25.99,1078
2020-04-08,56938,76928,-19990,-25.99,1078
2020-04-09,56938,76992,-20054,-26.05,1078
2020-04-10,54645,79709,-25064,-31.44,1078
2020-04-11,43396,72654,-29258,-40.27,1078
2020-04-12,33265,63746,-30481,-47.82,1078
2020-04-13,56459,75058,-18599,-24.78,1078
2020-04-14,56938,76952,-20014,-26.01,1078
2020-04-15,56938,76902,-19964,-25.96,1078
2020-04-16,56938,76923,-19985,-25.98,1078
2020-04-17,54645,79602,-24957,-31.35,1078
2020-04-18,43396,72516,-29120,-40.16,1078
2020-04-19,33265,63586,-30321,-47.69,1078
2020-04-20,56459,74885,-18426,-24.61,1078
2020-04-21,56938,76777,-19839,-25.84,1078
2020-04-22,56938,76735,-19797,-25.8,1078
2020-04-23,56938,76776,-19838,-25.84,1078
2020-04-24,54645,79487,-24842,-31.25,1078
2020-04-25,43396,72442,-29046,-40.1,1078
2020-04-26,33265,63562,-30297,-47.67,1078
2020-04-27,56459,74918,-18459,-24.64,1078
2020-04-28,56938,76874,-19936,-25.93,1078
2020-04-29,56938,76900,-19962,-25.96,1078
2020-04-30,56938,77009,-20071,-26.06,1078
2020-05-01,72705,79788,-7083,-8.88,1078
2020-05-02,64141,72807,-8666,-11.9,1078
2020-05-03,53199,63986,-10787,-16.86,1078
2020-05-04,68857,75394,-6537,-8.67,1078
2020-05-05,70365,77390,-7025,-9.08,1078
2020-05-06,70365,77444,-7079,-9.14,1078
2020-05-07,70365,77568,-7203,-9.29,1078
2020-05-08,72705,80346,-7641,-9.51,1078
2020-05-09,64141,73350,-9209,-12.55,1078
2020-05-10,53199,64498,-11299,-17.52,1078
2020-05-11,68857,75859,-7002,-9.23,1078
2020-05-12,70365,77794,-7429,-9.55,1078
2020-05-13,70365,77774,-7409,-9.53,1078
2020-05-14,70365,77814,-7449,-9.57,1078
2020-05-15,72705,80499,-7794,-9.68,1078
2020-05-16,64141,73404,-9263,-12.62,1078
2020-05-17,53199,64451,-11252,-17.46,1078
2020-05-18,68857,75710,-6853,-9.05,1078
2020-05-19,70365,77548,-7183,-9.26,1078
2020-05-20,70365,77438,-7073,-9.13,1078
2020-05-21,70365,77399,-7034,-9.09,1078
2020-05-22,72705,80017,-7312,-9.14,1078
2020-05-23,64141,72873,-8732,-11.98,1078
2020-05-24,53199,63887,-10688,-16.73,1078
2020-05-25,68857,75135,-6278,-8.36,1078
2020-05-26,70365,76983,-6618,-8.6,1078
2020-05-27,70365,76905,-6540,-8.5,1078
2020-05-28,70365,76919,-6554,-8.52,1078
2020-05-29,72705,79612,-6907,-8.68,1078
2020-05-30,64141,72560,-8419,-11.6,1078
2020-05-31,53199,63684,-10485,-16.46,1078
2020-06-01,72269,75056,-2787,-3.71,1078
2020-06-02,74146,77037,-2891,-3.75,1078
2020-06-03,74146,77097,-2951,-3.83,1078
2020-06-04,74146,77251,-3105,-4.02,1078
2020-06-05,74678,80079,-5401,-6.74,1078
2020-06-06,68584,73154,-4570,-6.25,1078
2020-06-07,58239,64390,-6151,-9.55,1078
2020-06-08,72269,75854,-3585,-4.73,1078
2020-06-09,74146,77904,-3758,-4.82,1078
2020-06-10,74146,78004,-3858,-4.95,1078
2020-06-11,74146,78164,-4018,-5.14,1078
2020-06-12,74678,80964,-6286,-7.76,1078
2020-06-13,68584,73972,-5388,-7.28,1078
2020-06-14,58239,65101,-6862,-10.54,1078
2020-06-15,72269,76419,-4150,-5.43,1078
2020-06-16,74146,78282,-4136,-5.28,1078
2020-06-17,74146,78157,-4011,-5.13,1078
2020-06-18,74146,78056,-3910,-5.01,1078
2020-06-19,74678,80563,-5885,-7.3,1078
2020-06-20,68584,73251,-4667,-6.37,1078
2020-06-21,58239,64037,-5798,-9.05,1078
2020-06-22,72269,74996,-2727,-3.64,1078
2020-06-23,74146,76490,-2344,-3.06,1078
2020-06-24,74146,75994,-1848,-2.43,1078
